r20170216csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20170216_oid,col1,col2
1,6.52880330199379E-5,1635721458409799680,Gaia DR2 511219133930804992,511219133930804992,764682683,2015.5,26.70757776150028,0.06411326460253626,61.265035141568035,0.07232242070167759,0.6972008741096642,0.10015051259576156,6.9615307,-1.9179206813519079,0.10297947546034546,0.3335909452187381,0.1408323034922436,-0.5954244,0.20128812,-0.5841655,0.41254795,-0.20344508,0.39602563,-0.36353862,-0.16600758,0.18665749,-0.6327017,484,0,483,1,0.24877103,485.05963,0.0,0.0,31,false,1.6469872,1.3989991308889944,0.01588878927053638,-0.006898014,55,19,0.15408601,0,58,false,510,1835.7036171479465,1.9043645071472228,963.9455,17.52886,54,765.1772158372606,14.338510495610215,53.36518,18.141983,54,2050.790415756517,12.512247464664057,163.90265,16.482117,1.5339991,0,1.6598663,0.61312294,1.0467434,,,0,,,,NOT_AVAILABLE,129.5403283408978,-0.8939767542361696,51.865078974357964,45.93480161478818,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219133930804992,,15,26.70771,61.26505
