i20151202csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,i20151202_oid,col1,col2
28,1.1232377532034018E-4,1635721458409799680,Gaia DR2 511264115126402176,511264115126402176,1225018513,2015.5,26.529046237117182,0.042639799257775474,61.197529041340175,0.037646405043037415,0.30029315756557845,0.053560464526161894,5.60662,-1.0043839825268555,0.05992206147685867,-0.22512998455959185,0.0689692856956182,-0.47398442,0.20196506,-0.7513924,0.23305227,0.051051915,0.27767146,-0.32445863,-0.2169565,0.003789511,-0.504174,256,256,250,6,5.2866354,380.7507,0.0,0.0,31,true,270.24155,1.6034355788101957,0.008332229678587162,-0.07039284,29,12,0.05159266,0,31,true,268,1409380.8240466,312.4183133083812,4511.1978,10.315795,28,740420.8044714594,655.1699155836988,1130.1202,10.677691,31,974909.1932771124,958.0637032286527,1017.5828,9.78951,1.2170806,1,0.8881817,0.3618965,0.5262852,,,0,,,,NOT_AVAILABLE,129.470634693955,-0.9781425304678898,51.7092955545734,45.92071441854245,100002,5767.9434,5484.0,6262.3633,1.575,1.1346,2.0941,0.696,0.5257,1.002,200111,24.88624,21.111774,27.53001,617.5857,468.80508,766.36633,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115126402176,,50,26.52901,61.19764
29,7.229785961539865E-5,1635721458409799680,Gaia DR2 511240681788554624,511240681788554624,902288943,2015.5,26.474683782427864,0.01242262498084076,61.19802892930465,0.015230148122873991,0.2549591429392837,0.022250528643834498,11.458566,-1.1225622500477983,0.021208466641753063,-0.31892247689247555,0.030935146217946012,-0.52714,-0.06690009,-0.52392006,0.3059308,0.18124832,0.27085316,-0.3023474,-0.072587654,0.07336997,-0.6560926,473,0,472,1,-5.846888,309.62546,0.0,0.0,31,false,95.78065,1.5997693398494797,0.0029676133374863228,-0.048248217,54,18,0.041307468,0,59,false,499,75097.64588668136,11.087171687751928,6773.382,13.4993,53,40523.11830565379,47.05665947818761,861.1559,13.832131,49,51658.838484492095,45.573372100463764,1133.5311,12.979058,1.2274946,0,0.8530731,0.33283138,0.52024174,,,0,,,,NOT_AVAILABLE,129.4449185337583,-0.9831524673708775,51.67731386262102,45.934548047349104,100001,5572.01,5436.5435,5764.0,,,,,,,200111,7.304128,6.8256526,7.672668,46.331776,35.695816,56.967735,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788554624,,51,26.47479,61.19808
30,8.209361980565125E-5,1635721458409799680,Gaia DR2 511240887946984320,511240887946984320,26770531,2015.5,26.471872391836254,0.01287970133083836,61.1994005937829,0.014808445416259575,0.3168835856427408,0.020671585739465252,15.329428,-1.088137398895033,0.022159019932477174,-0.23137224591705285,0.030984190610187107,-0.5437573,0.08561621,-0.58720386,0.39576253,0.043788772,0.37036598,-0.4100247,-0.03581771,0.019982463,-0.67358255,442,9,442,0,-4.95244,305.80524,0.0,0.0,31,false,126.90686,1.5937495909785977,0.0028612304604787534,-0.04000597,51,18,0.043196138,0,57,true,459,98875.80249777321,15.996854845512031,6180.9526,13.200641,50,53084.97508354079,62.51130247517058,849.20605,13.5389595,45,68377.44906443835,50.40428903440061,1356.58,12.674638,1.2284343,1,0.8643217,0.33831882,0.5260029,,,0,,,,NOT_AVAILABLE,129.44330652328017,-0.9820950209933332,51.676650708171344,45.936419757400316,100002,5745.0,5400.0,6182.0947,1.7915,1.6442,2.01,0.889,0.6856,1.0141,200111,6.301097,5.441579,7.1319566,38.966118,32.204803,45.727432,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946984320,,52,26.47199,61.19946
31,9.24663416888903E-5,1635721458409799680,Gaia DR2 511241265903790720,511241265903790720,806269376,2015.5,26.359547813606596,0.011039402799714715,61.19987909582412,0.013222459788875252,0.383527193746965,0.01826415426991472,20.998903,-1.1799360858962806,0.019439779170459286,0.020327970504757247,0.02702751617571912,-0.4400861,-0.019338869,-0.54692525,0.30156225,0.036566786,0.27059942,-0.3471899,0.07223622,-0.023278585,-0.5960693,477,0,476,1,-7.087624,284.7606,0.0,0.0,31,true,104.335754,1.5969908773642314,0.0027434022121007617,-0.0066328617,54,19,0.038470604,0,57,false,485,81244.08119706782,23.582521874747187,3445.0972,13.413886,56,43078.52731413507,77.43691374656079,556.3048,13.765736,53,57142.36066460171,64.59759146391585,884.58966,12.869525,1.2335777,0,0.8962107,0.35184956,0.5443611,,,0,,,,NOT_AVAILABLE,129.39027636370218,-0.9929174721935554,51.61016624882654,45.964557103708216,100001,5445.85,5137.25,5739.0522,,,,,,,200111,5.320656,4.7908897,5.9790907,22.433023,19.443878,25.422169,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241265903790720,,53,26.35973,61.19985
34,9.529916754904575E-5,1635721458409799680,Gaia DR2 511264115131117952,511264115131117952,879538172,2015.5,26.534496910379737,0.018680730521405436,61.20412031636354,0.02289785222404353,0.3021563535717822,0.03207130129235584,9.421393,-1.0101263695941012,0.03344689225995075,-0.1495267970778702,0.0494474331156893,-0.40057656,0.03621247,-0.5284583,0.33044678,-0.026817556,0.3051456,-0.40822855,0.08039247,-0.024801064,-0.559122,424,424,417,7,1.1487188,445.15964,0.0,0.0,31,true,291.3938,1.5998757043231204,0.005054357312912605,-0.015086356,48,18,0.03862219,0,58,true,444,203139.96106405836,42.62353233313228,4765.911,12.418878,50,110633.5518168704,200.3836880442015,552.1086,12.741671,47,137882.5836656161,87.89554730101642,1568.7096,11.913146,1.2233739,0,0.8285246,0.322793,0.5057316,,,0,,,,NOT_AVAILABLE,129.4718151287827,-0.9711463330948119,51.71738651464795,45.925034399655566,100001,5661.75,5504.4507,5774.3335,1.844,1.4697,2.0059,0.927,0.765,1.028,200111,9.781283,9.403585,10.348306,88.57051,73.8369,103.30412,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115131117952,,60,26.53443,61.20421
35,1.0302847197897334E-4,1635721458409799680,Gaia DR2 511264149490855808,511264149490855808,1620754608,2015.5,26.54046654815067,0.018657796732357294,61.20595806369092,0.021898330289841877,0.3005332234161247,0.02944745501647085,10.205746,-1.1280718427662846,0.03303621885816887,-0.1870554691084548,0.04620092670191983,-0.48319656,0.05722148,-0.5846257,0.3749379,0.067036994,0.35352635,-0.4199827,0.09493806,-0.09504488,-0.64818424,472,429,463,9,4.9728794,624.7746,0.0,0.0,31,true,224.06734,1.6111630365428926,0.004649401810325398,-0.017236823,53,19,0.03982171,0,58,true,496,159652.24663245433,404.73787682074607,394.45837,12.6804285,48,88457.71899346446,643.3678981494265,137.49165,12.984549,47,106976.82052111448,1006.3338088145962,106.30351,12.188696,1.2241265,0,0.79585266,0.30412006,0.4917326,,,0,,,,NOT_AVAILABLE,129.47423968377203,-0.9687445299621545,51.722289967545755,45.92514236342002,100001,6022.0,5781.0,6564.28,1.9933,1.618,2.1571,0.9797,0.7779,1.0886,200111,7.630852,6.4221487,8.280348,68.992805,57.785282,80.200325,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264149490855808,,61,26.54037,61.20605
36,7.577809362981632E-5,1635721458409799680,Gaia DR2 511264183850594432,511264183850594432,1293163964,2015.5,26.514739596259112,0.011789729422448545,61.20504422215591,0.014240749504668368,0.32958549874404974,0.020533950278888196,16.05076,-0.9400405831600755,0.02025459242436916,-0.23005783381212966,0.030756586406163678,-0.34167743,0.04904521,-0.52255017,0.32636818,0.14305143,0.28526974,-0.32652515,0.09366315,-0.17587383,-0.5651418,412,0,410,2,-8.109266,214.83334,0.0,0.0,31,true,98.12187,1.5898672134109464,0.0030320819900892626,-0.022316245,47,16,0.041010745,0,60,false,448,76874.36103283093,18.560118743776012,4141.911,13.473912,39,40538.23117688183,65.32660958158502,620.547,13.831726,38,53970.83334429699,47.930189040724,1126.03,12.931522,1.2293965,0,0.9002037,0.35781384,0.54238987,,,0,,,,NOT_AVAILABLE,129.46231550156185,-0.9722443421173452,51.70631085902643,45.93069776675282,100001,5471.5,5010.5503,6207.7,,,,,,,200111,5.9579926,4.628618,7.1046376,28.662909,23.849718,33.476097,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183850594432,,62,26.51474,61.20512
37,2.4802557300734516E-4,1635721458409799680,Gaia DR2 511217282805390464,511217282805390464,627619714,2015.5,26.606689421387166,0.0184974775499592,61.20899793401235,0.023010114397183735,0.3707582131839284,0.03142902859081894,11.79668,-1.4271800647822108,0.03263365872710961,-0.31112442892232317,0.04685405289535782,-0.38935518,-6.910369E-4,-0.58342457,0.31856808,0.015318955,0.2504359,-0.33979827,0.08932299,0.051180113,-0.60909086,451,451,447,4,3.7567177,562.5847,0.0,2.6901064090924424E-15,31,false,309.38202,1.6222297168490236,0.005309104228118184,-0.031558532,51,17,0.037376225,0,60,false,463,217331.56342154826,34.89355032223469,6228.4165,12.345559,54,120684.2624161761,188.75926986725793,639.3554,12.647262,50,144698.23492579427,72.58268653774554,1993.5641,11.860762,1.2210951,0,0.7865,0.3017025,0.48479748,,,0,,,,NOT_AVAILABLE,129.5047797800472,-0.9590423371816778,51.76392408571253,45.91144407615027,100001,5912.6665,5798.0,6340.033,,,,,,,200111,7.5030127,6.525584,7.80272,61.98686,53.69587,70.27785,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217282805390464,,67,26.60623,61.20911
38,4.627079531672763E-5,1635721458409799680,Gaia DR2 511241643860897024,511241643860897024,838807865,2015.5,26.35364752092877,0.013084807954748133,61.21259875974938,0.015158949527896762,0.9913472225880663,0.02081906576203126,47.617275,-3.0192437562785264,0.022760969055708048,-4.869257091562356,0.030689777793762984,-0.49259946,0.10223277,-0.575101,0.35199124,-0.08128519,0.3205517,-0.39589134,0.02852226,0.024231292,-0.62380564,460,0,460,0,-8.270263,247.89272,0.0,0.0,31,false,68.18637,1.4844614076928009,0.0032950037939086046,-0.028792901,52,19,0.043003157,0,55,false,483,52944.15937308997,10.279252309411987,5150.5845,13.87882,52,21752.6633097706,30.47802249233051,713.7164,14.507607,53,45889.76437097145,39.51533926216235,1161.3152,13.107631,1.2776183,1,1.3999767,0.62878704,0.7711897,,,0,,,,NOT_AVAILABLE,129.384853118791,-0.9810657412107958,51.61604115074978,45.9769342522661,100002,4476.26,4406.61,4678.033,,,,,,,200111,2.76114,2.5280893,2.849114,2.7576094,2.6021817,2.913037,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241643860897024,,68,26.3537,61.21256
39,6.2046224185408E-5,1635721458409799680,Gaia DR2 511264183850593792,511264183850593792,1379267616,2015.5,26.497122484141652,0.019157446998682114,61.2126723271177,0.02298945394048205,0.3379360065617801,0.030937847734495837,10.923061,-0.970739287891558,0.03212808545658273,-0.3180941605065627,0.046561522390054164,-0.5453789,0.062255148,-0.5805955,0.37320006,0.0784919,0.3739809,-0.42108068,0.067446545,-0.12854376,-0.6562002,491,491,479,12,4.291888,618.0102,0.0,0.0,31,true,332.2023,1.5786729819798708,0.004702064856667681,-0.030339016,56,17,0.038345095,0,64,true,531,1269921.105398949,4074.5204363206017,311.67377,10.428924,55,641223.005554107,4762.27274669518,134.64642,10.833865,59,909641.3223094958,10815.723759558623,84.1036,9.864744,1.2212288,0,0.969121,0.40494156,0.5641794,,,0,,,,NOT_AVAILABLE,129.45241662983886,-0.9665681752462724,51.70144406490565,45.94159375542155,100001,5366.0,5337.75,5731.645,,,,,,,200111,24.706348,21.65466,24.968557,455.94717,389.71896,522.1754,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183850593792,,69,26.49717,61.21273
40,6.180095651359993E-5,1635721458409799680,Gaia DR2 511240922306718208,511240922306718208,135208261,2015.5,26.48375157295524,0.01809634182989817,61.212577716753735,0.020605065413106596,0.32988979231542637,0.02813181082116347,11.726575,-1.0169356795131061,0.03331318372086674,-0.23001597384707956,0.04395732122194365,-0.40189937,-0.025633687,-0.56434596,0.29153672,0.09778659,0.26425952,-0.3833328,0.1465623,-0.124133855,-0.60578084,487,487,461,26,5.583736,645.42377,0.0,0.0,31,true,384.81506,1.5634102786953759,0.004665387258319516,1.2955314E-4,57,19,0.03731947,0,63,false,517,443045.9761709644,1248.8695972800306,354.7576,11.572244,56,212224.1709918889,1498.4086083181182,141.63304,12.034401,57,337258.882706432,2896.3735365058005,116.44178,10.942012,1.2402394,0,1.0923891,0.46215725,0.63023186,,,0,,,,NOT_AVAILABLE,129.44613994027858,-0.9680113753242102,51.69342036113605,45.944809054300904,100001,5027.4595,4975.5947,5193.404,,,,,,,200111,17.511766,16.410543,17.87875,176.50172,151.82733,201.17612,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240922306718208,,70,26.48382,61.21263
41,6.861847454433848E-5,1635721458409799680,Gaia DR2 511264183845870720,511264183845870720,21586463,2015.5,26.49966716787615,0.024868131333037856,61.21424322766722,0.029768306266099522,0.41705058369983394,0.04240824042904171,9.8341875,-0.9187028711212721,0.042942678428376645,-0.45422969619670617,0.06345761751132298,-0.47216183,-0.085319236,-0.6013478,0.37376264,-0.06298563,0.36789104,-0.507067,0.08163879,-0.010793104,-0.6213427,342,342,340,2,-0.1475404,330.53433,0.0,1.5447950124742079E-15,31,true,288.7524,1.5710658379573645,0.006622709495373939,-0.05588184,39,15,0.04680833,0,45,true,356,917203.8192595799,175.18534666743926,5235.6196,10.782201,37,453815.99648137996,287.793417325318,1576.8811,11.209188,39,672857.0389360588,353.66588360937277,1902.5217,10.192113,1.228378,1,1.0170755,0.42698765,0.5900879,,,0,,,,NOT_AVAILABLE,129.4532851265511,-0.9647750691757973,51.70411427914968,45.94231588971996,100002,5345.055,5199.18,5400.0,,,,,,,200111,17.170412,16.822773,18.14744,216.80283,185.11925,248.4864,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183845870720,,71,26.4997,61.21431
42,2.096977072726064E-4,1635721458409799680,Gaia DR2 511217351524857856,511217351524857856,743108310,2015.5,26.596815322705424,0.011569059432064635,61.215883299459115,0.014533194967075645,0.35670889824778973,0.019588193006402358,18.210403,-1.1144124536413091,0.020058757491018077,-0.2376965663392995,0.029621284605902517,-0.48320463,0.037626315,-0.5948119,0.36587998,0.05681258,0.3517404,-0.4539151,0.05742257,-0.047032043,-0.63327885,494,0,494,0,-9.056486,256.50378,0.0,0.0,31,true,99.13249,1.5923168529611367,0.0027109898798039407,-0.0010494603,56,18,0.04159268,0,61,false,512,77955.03376375465,11.05939853451015,7048.759,13.4587555,47,41275.90512208349,66.06607301404246,624.767,13.812146,44,54533.148437475924,32.59437246353537,1673.0848,12.920269,1.2290298,0,0.8918772,0.3533907,0.5384865,,,0,,,,NOT_AVAILABLE,129.49867552866257,-0.953318106581252,51.76310953735733,45.919792559894205,100001,5459.75,5070.0,6306.0,,,,,,,200111,5.570927,4.176044,6.4603653,24.845098,21.112972,28.577225,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217351524857856,,72,26.59641,61.21596
43,7.023742515793449E-5,1635721458409799680,Gaia DR2 511241712580840448,511241712580840448,1582869391,2015.5,26.415064151120998,0.017137782523635816,61.21642123302678,0.02198824963623969,0.31867574565155155,0.029938580001003537,10.644318,-1.1224110826541973,0.03113718835542841,-0.17641767129851577,0.048015756502754386,-0.3970441,-0.06952433,-0.5348988,0.28452224,0.13768424,0.27757892,-0.41790292,0.10590695,-0.11063248,-0.59144866,468,459,462,6,1.7881697,512.5005,0.0,0.0,31,true,340.17615,1.5720108519840468,0.004428942557205614,-0.012168957,53,18,0.038423914,0,55,true,484,239960.77969624306,196.3293388897904,1222.236,12.238015,54,119446.26909276603,302.7054066353579,394.59576,12.658457,53,179436.79646355275,459.49173253340024,390.51147,11.627141,1.2455497,0,1.0313158,0.42044163,0.6108742,,,0,,,,NOT_AVAILABLE,129.4129876490531,-0.9711705916575872,51.655393894505856,45.96505331487365,100001,5148.8267,5023.7246,5288.98,,,,,,,200111,12.572867,11.915356,13.206849,100.09133,84.92251,115.260155,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241712580840448,,73,26.41521,61.21642
44,4.94633324720943E-5,1635721458409799680,Gaia DR2 511264218210331008,511264218210331008,607905333,2015.5,26.510057165015986,0.02194068855239066,61.22065065709614,0.027639690203772074,0.3258232306707493,0.034401670247429135,9.471146,-1.1439672191186063,0.03617431834845621,-0.26615941917965796,0.05208974706106582,-0.6140747,-0.014023019,-0.57120955,0.37675357,0.173783,0.36000904,-0.41433802,-0.08221635,0.06291972,-0.69705385,455,455,441,14,8.322051,729.86945,0.0,0.0,31,true,386.52515,1.5854772139233555,0.004971825612542662,-0.003643853,51,17,0.042024568,0,58,false,456,372520.23115759273,107.14394133773139,3476.8203,11.760491,45,194989.74997501273,237.1434108189097,822.244,12.126359,46,261873.38150810794,179.9456928726951,1455.2911,11.216692,1.2264116,1,0.909667,0.3658676,0.5437994,,,0,,,,NOT_AVAILABLE,129.45683124714387,-0.957460003127241,51.715011486608624,45.945259147255015,100002,5474.0,5138.16,5991.9326,2.161,1.8856,2.4526,1.095,0.9416,1.247,200111,13.253044,11.060924,15.042151,142.084,119.10554,165.06247,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210331008,,75,26.51005,61.2207
45,2.7283970539281077E-4,1635721458409799680,Gaia DR2 511217660762493568,511217660762493568,461441555,2015.5,26.61796255336389,0.010618503396747298,61.22284929705805,0.012903616675759446,0.29984189922185583,0.017794852141591235,16.849924,-0.9290960651653861,0.01908005784968005,-0.2573471616741223,0.027354947940709605,-0.49079466,-0.016532334,-0.5370266,0.33880645,0.046845313,0.31653503,-0.36594722,0.10663407,-0.06772205,-0.62496823,502,0,501,1,-4.90921,356.3547,0.0,0.0,31,true,119.4582,1.558445285149642,0.0025621944913825144,-0.007675289,58,19,0.03929502,0,62,false,527,94050.7440017092,19.106443646947696,4922.462,13.25496,49,46721.84501680754,66.68714767558868,700.6124,13.677588,45,69901.99047894981,42.26502061011713,1653.897,12.650696,1.2400097,1,1.0268927,0.4226284,0.60426426,,,0,,,,NOT_AVAILABLE,129.5071542272045,-0.9443560042165522,51.7808073547587,45.92057417888913,100002,5141.3335,5102.5,5232.013,,,,,,,200111,8.395642,8.107142,8.523921,44.371655,36.93979,51.80352,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762493568,,78,26.61741,61.22291
46,1.9823894348938687E-4,1635721458409799680,Gaia DR2 511217351524847360,511217351524847360,413754456,2015.5,26.59136961279668,0.01741822187844201,61.224193155483235,0.020920359866761065,0.28409639212216925,0.028465783011587018,9.980277,-1.310958517261311,0.031012381700386293,-0.16226346676925993,0.044443681554212355,-0.4506956,0.021456067,-0.54105747,0.35071555,0.09510374,0.31731606,-0.32905623,0.08655046,-0.09696251,-0.59432757,522,522,492,30,13.430806,1036.8164,0.0,0.0,31,false,383.50836,1.6092519566855958,0.004542500311142744,-0.027565552,59,19,0.03663628,0,64,false,515,478580.54435436986,208.7253182455715,2292.8726,11.488478,59,258421.64744090344,381.92387480782844,676.6313,11.820566,56,322484.6330898516,211.92718514597104,1521.6765,10.990647,1.2138109,0,0.82991886,0.33208847,0.4978304,,,0,,,,NOT_AVAILABLE,129.49435617195334,-0.9457500198412592,51.765978956090215,45.928274519393725,100001,5786.0,5607.5,5992.0,,,,,,,200111,15.224631,14.195805,16.20933,234.0464,195.76855,272.32425,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217351524847360,,79,26.59099,61.22427
47,3.973548841393275E-5,1635721458409799680,Gaia DR2 511241845712465664,511241845712465664,1541128349,2015.5,26.331621104845894,0.018761537427449505,61.224197840980324,0.022467136304434848,0.331349794101195,0.030390694031841973,10.903002,-1.1773369865434486,0.033796369984088116,-0.13764867468326197,0.04674550551493408,-0.46540874,0.019470762,-0.55686414,0.35706562,-0.022892302,0.3317926,-0.4272823,0.04655052,-0.008652758,-0.6305896,453,444,445,8,1.7620499,493.6479,0.0,0.0,31,false,260.12698,1.5967348732566398,0.005044701489516539,-0.013774529,52,19,0.038885087,0,55,true,468,181365.21678767452,55.27024680140857,3281.4258,12.541981,53,95041.62369044978,134.88594163044652,704.60736,12.906604,52,128204.57259229258,152.18990833788905,842.3986,11.992161,1.2309207,0,0.914443,0.36462307,0.54981995,,,0,,,,NOT_AVAILABLE,129.37206979742547,-0.9719201872027868,51.611503958643816,45.99233125360729,100001,5527.6826,5042.94,6557.0728,1.9987,1.5039,2.3765,1.0135,0.7819,1.155,200111,8.893089,6.3200254,10.684919,66.52309,56.729004,76.31717,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241845712465664,,80,26.33168,61.22417
48,7.478622459897452E-5,1635721458409799680,Gaia DR2 511264218210327424,511264218210327424,216539232,2015.5,26.525547510670457,0.01858972345590044,61.22755518436103,0.02308799813858085,0.3224062620899852,0.033866575084237176,9.519896,-1.2321211845521534,0.03481092820711724,-0.23598335923942737,0.049859446912554166,-0.44666222,-0.018663015,-0.4837788,0.32261303,0.09744856,0.2852525,-0.3076858,0.11744578,-0.17942,-0.6349695,492,492,453,39,14.126312,1016.68176,0.0,0.0,31,true,381.9554,1.550615708245908,0.005171222216326678,0.0028349322,56,17,0.038924348,0,63,false,520,652997.49826412,1622.3842474297555,402.4925,11.151087,50,304279.508955016,2144.1515338528106,141.91138,11.643207,49,504335.64596873196,3806.574900429325,132.49066,10.505121,1.2383128,0,1.1380854,0.4921198,0.6459656,,,0,,,,NOT_AVAILABLE,129.46267108944687,-0.949142410876471,51.729307003758976,45.947373490711136,100001,4896.75,4817.8335,4965.5,,,,,,,200111,23.273321,22.63332,24.042004,280.57126,235.19414,325.94836,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210327424,,81,26.52547,61.22762
49,5.28150320986896E-5,1635721458409799680,Gaia DR2 511264218210327296,511264218210327296,874242278,2015.5,26.52040135626252,0.04107197605531292,61.228274559318905,0.05083852359222704,0.42022455935755104,0.059019778132180546,7.1200633,-0.6182056796605718,0.065572322978756,-0.37703442045613417,0.0944007532276487,0.019824972,-0.20903797,-0.748218,0.004043563,-0.024614535,-0.012922538,-0.6172224,0.2556849,-0.0053063026,-0.32118857,254,254,254,0,-0.46023586,238.2221,0.0,8.960891209418259E-16,31,true,190.94426,1.543094337595589,0.007829051461667402,0.005881158,29,10,0.060733076,0,33,true,275,6536792.9917015955,3605.3193682842916,1813.0968,8.649954,32,3094212.500030869,4761.4511465996275,649.84656,9.125012,32,5021125.670639215,7735.624976077676,649.0911,8.009917,1.2414862,0,1.1150951,0.47505856,0.6400366,81.75791259553027,1.838785860335093,9,5500.0,4.5,0.0,NOT_AVAILABLE,129.46009787076372,-0.9489599299577833,51.72677627031599,45.949259390014504,100001,4983.6665,4899.25,5174.0,,,,,,,200111,53.989773,50.09064,55.866344,1619.9948,1319.6138,1920.3757,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210327296,,83,26.52032,61.22831
50,1.1969754485809365E-4,1635721458409799680,Gaia DR2 511264252570065024,511264252570065024,419641886,2015.5,26.55843669700014,0.013369037330664017,61.22884126971569,0.016685183062113133,0.30995767019509635,0.024727528344242928,12.534924,-1.0656649179956876,0.024677968358323858,-0.15874121666222765,0.03565350897188258,-0.43484294,-0.044215076,-0.52703834,0.31829724,0.13936302,0.2810486,-0.34602314,0.13581046,-0.19140741,-0.64209193,478,152,473,5,0.77020776,491.27258,0.0,0.0,31,true,156.93927,1.567014940863838,0.003399685320170747,0.004659187,54,17,0.039518632,0,59,false,501,120463.17092897907,61.80947423301943,1948.9435,12.98623,55,60206.04212073671,116.73940320442124,515.7302,13.402288,52,89363.48409997142,115.18590657658152,775.8196,12.38402,1.2416204,0,1.0182686,0.41605854,0.60221004,,,0,,,,NOT_AVAILABLE,129.47787782373865,-0.9445521178124346,51.749812107320004,45.9403772017956,100001,5202.6665,5106.54,5325.0,,,,,,,200111,8.929556,8.523984,9.268904,52.633034,43.4947,61.771366,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264252570065024,,84,26.55822,61.2289
51,2.7452162608760424E-4,1635721458409799680,Gaia DR2 511217660762484096,511217660762484096,1087122047,2015.5,26.619252111279586,0.01807752868268962,61.23067105237745,0.02132861103226265,0.3187919214129676,0.02982170593239485,10.689929,-1.3354874097616343,0.03173383682185427,-0.2873266626219004,0.04469285145697528,-0.45752624,-0.04941282,-0.57781446,0.33403227,0.032762907,0.3116735,-0.40779307,0.06495893,-0.026196124,-0.61168236,499,499,497,2,4.7545695,655.9154,0.0,0.0,31,true,253.04424,1.600564759815253,0.004640922832471101,-0.030437132,57,19,0.03678395,0,62,true,526,177225.84305898493,71.76317932598131,2469.593,12.567048,55,93755.05797853782,183.35061684774655,511.34302,12.921401,53,124112.1762301793,162.48470741256924,763.8391,12.027384,1.2293198,0,0.8940172,0.35435295,0.53966427,,,0,,,,NOT_AVAILABLE,129.5061048422285,-0.936580128756217,51.787322683503476,45.926979230770215,100001,5430.6665,5070.0,6120.7007,,,,,,,200111,9.515205,7.490696,10.917131,70.94856,60.288383,81.60874,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762484096,,87,26.6187,61.23074
52,2.377390840185964E-4,1635721458409799680,Gaia DR2 511217729481958400,511217729481958400,563182023,2015.5,26.60983888487337,0.020597668948018955,61.2327316394095,0.024769765209013046,0.3713967720155446,0.03650008669754981,10.17523,-1.200359598474915,0.035376638000684205,-0.0709622320209054,0.050846715506632945,-0.48026985,0.09914864,-0.58701235,0.37025523,0.021762488,0.34409264,-0.38984215,0.065812804,-0.0779147,-0.62599,448,448,447,1,0.53005826,457.26553,0.0,0.0,31,true,229.54085,1.5960633456580813,0.004989480426886866,0.025614591,51,16,0.039251525,0,58,false,474,161442.6911197237,55.61085227797419,2903.0789,12.66832,51,85378.22433866204,137.11949156474952,622.65564,13.023021,49,113417.188548702,109.64838590222433,1034.3717,12.125223,1.2313683,0,0.8977976,0.35470104,0.54309654,,,0,,,,NOT_AVAILABLE,129.50124041786952,-0.9355250210763719,51.783239861824896,45.93106641614927,100001,5461.915,5195.283,6218.0176,1.938,1.5534,2.1301,0.9757,0.7745,1.078,200111,7.6929874,5.935824,8.502888,47.453094,40.442535,54.463654,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481958400,,88,26.60936,61.23279
