165.715	38.476
389.156	76.362
729.302	93.708
843.38	108.524
440.018	264.07
639.21	276.157
240.193	298.967
343.555	298.295
393.637	299.84
840.911	345.666
149.569	349.806
300.81	352.988
654.654	372.693
450.629	377.216
379.05	385.98
459.963	417.097
639.233	417.316
960.015	418.083
453.913	424.331
499.552	426.382
452.651	438.263
481.403	443.677
321.417	445.011
504.336	447.278
530.602	447.971
505.224	457.61
410.972	465.094
473.498	467.064
497.926	471.054
521.428	472.736
424.884	477.491
417.106	482.279
625.236	488.864
515.113	512.047
529.368	513.79
560.501	522.031
522.496	539.272
474.103	541.859
454.058	543.715
451.619	557.11
552.253	559.399
304.404	647.684
212.347	650.574
667.342	683.161
608.032	724.226
601.871	753.006
356.272	775.447
950.804	833.093
334.986	840.982
648.369	935.56
658.019	639.574
658.165	643.377
650.82	638.376
654	638.66
649.88	642.566
557.11	520.466
