445.607	30.104
358.12	67.077
670.4	160.875
57.463	169.002
649.076	225.964
403.906	248.462
397.8	276.942
338.534	317.874
350.682	356.949
792.98	350.49
453.01	441.072
553.443	443.542
539.784	456.385
550.952	456.95
530.956	458.753
482.653	461.203
535.16	468.314
456.347	472.469
433.194	476.013
445.601	478.443
497.621	477.704
475.688	486.688
489.901	488.472
456.153	493.31
379.882	511.385
497.57	518.373
580.008	523.044
507.541	517.348
587.812	518.278
483.562	527.668
507.011	529.322
531.424	533.316
487.709	537.89
523.214	536.856
514.595	539.725
499.664	542.806
474.341	552.314
500.565	553.064
683.612	555.752
523.499	556.77
538.742	558.621
552.159	562.143
505.341	573.964
496.162	574.297
550.88	576.09
497.26	579.557
46.381	581.28
530.544	581.775
544.809	583.249
515.241	584.995
625.78	614.664
554.057	623.117
350.292	627.225
704.108	647.85
855.889	651.431
365.364	723.794
161.041	890.746
612.323	914.043
615.236	924.942
472.699	476.099
