105.509	39.434
328.976	77.374
783.167	109.793
578.859	277.182
179.874	299.78
283.146	299.174
89.251	350.576
240.424	353.854
594.149	373.698
390.216	378.167
318.637	386.824
399.525	417.927
578.779	418.295
899.542	419.215
393.45	425.16
439.176	427.276
392.217	439.157
420.953	444.541
260.995	445.876
443.853	448.138
470.07	448.812
444.775	458.464
350.502	465.972
412.984	467.934
437.451	471.932
460.957	473.593
364.44	478.33
564.796	489.79
454.418	511.666
498.046	521.765
307.712	526.545
461.928	540.116
413.617	542.626
393.535	544.475
391.069	557.855
491.754	560.237
243.79	648.341
151.757	651.186
606.733	684.039
965.222	698.69
547.39	725.104
541.289	753.745
295.593	776.113
890.062	833.984
274.369	841.599
587.614	936.275
499.823	973.388
594.289	645.538
501.17	524.334
468.879	514.66
596.001	642.478
