732.886	18.794	-0.178	0.0707	-0.0236	0.0708	0.1796	0.0707	93.7844	11.2837
63.458	37.409	-3.2285	0.1799	-2.9752	0.1811	4.3903	0.1805	111.3313	1.1776
491.607	51.156	-3.2083	0.0574	-1.8157	0.0576	3.6865	0.0574	104.7534	0.4462
360.163	43.58	-2.5094	0.0508	-1.4717	0.0508	2.9092	0.0508	105.1955	0.4999
982.647	46.036	-4.2412	0.487	-1.4299	0.4717	4.4757	0.4855	99.3155	3.1075
992.393	50.109	-1.4709	0.1256	-0.5064	0.1262	1.5556	0.1256	99.4985	2.3134
747.467	61.388	-1.4025	0.2441	-1.3104	0.2463	1.9194	0.2451	111.528	3.659
818.033	62.748	-3.158	0.1125	-0.4205	0.113	3.1859	0.1125	93.7925	1.0113
686.38	80.847	-3.3994	0.3249	-0.8747	0.3276	3.5102	0.3251	97.2147	2.653
385.049	101.845	-2.3172	0.16	-1.8684	0.1605	2.9766	0.1602	109.4396	1.5421
676.967	119.097	-3.1114	0.2917	-1.4084	0.2935	3.4154	0.292	102.1773	2.4492
294.399	147.658	-3.464	0.0369	-1.7651	0.037	3.8878	0.037	103.5008	0.2723
835.618	149.87	-2.5823	0.3061	-1.0868	0.3077	2.8017	0.3063	101.4118	3.1321
537.274	167.643	-3.6068	0.1068	-2.1829	0.1073	4.2159	0.1069	105.5918	0.7267
738.017	168.651	-2.534	0.1092	-0.7608	0.1094	2.6458	0.1092	98.3559	1.1822
933.88	170.485	-3.2162	0.33	-0.2697	0.3324	3.2275	0.33	92.3967	2.9289
957.672	188.524	-2.9358	0.1751	-0.9673	0.1759	3.0911	0.1752	99.1182	1.6235
250.863	200.653	-4.0681	0.3269	-1.2255	0.3306	4.2487	0.3272	98.3824	2.206
73.891	206.942	-3.1416	0.1238	-2.4266	0.1247	3.9697	0.1241	108.8411	0.8956
299.924	209.418	-3.4693	0.264	-2.0649	0.2664	4.0373	0.2646	105.38	1.8778
215.155	212.032	-3.4045	0.2627	-1.8999	0.2649	3.8987	0.2632	104.5818	1.9342
240.763	211.783	-3.4956	0.1465	-1.6477	0.1474	3.8645	0.1466	102.6189	1.0871
435.122	221.88	-3.7438	0.2953	-2.0475	0.2977	4.2671	0.2959	104.3371	1.9865
359.028	223.78	-3.347	0.0396	-1.6337	0.0397	3.7244	0.0396	103.0085	0.3045
783.023	232.402	-3.411	0.2059	-0.8741	0.2076	3.5212	0.206	97.1866	1.6762
827.195	235.273	-3.3223	0.3172	-0.9188	0.32	3.447	0.3174	97.7296	2.6378
709.601	247.48	-3.3356	0.1785	-2.1318	0.1803	3.9586	0.179	106.2917	1.2952
335.534	261.406	-3.3629	0.1938	-1.6253	0.1952	3.7351	0.1941	102.8973	1.4888
447.223	264.601	-3.387	0.1298	-2.3403	0.1303	4.1169	0.13	107.3217	0.9044
285.413	270.691	-3.261	0.1907	-1.4977	0.1918	3.5884	0.1909	102.3341	1.5242
616.641	284.616	-3.6257	0.2692	-2.2451	0.2704	4.2645	0.2695	105.8834	1.8107
