421.089	9.987
761.498	27.302
875.616	42.15
279.582	49.835
693.167	51.95
858.595	102.049
299.31	145.613
487.109	151.659
317.854	167.814
74.886	186.336
471.89	197.64
564.058	201.987
671.266	209.718
271.984	232.592
375.322	231.892
425.507	233.463
873.059	279.244
181.164	283.382
332.506	286.596
687.961	306.818
482.472	310.825
428.578	317.458
548.461	317.046
410.341	321.351
393.286	328.053
452.736	328.289
491.889	350.654
671.25	350.858
506.257	352.301
527.254	354.159
539.47	354.306
485.774	357.916
540.818	360.085
484.619	370.34
582.969	374.049
252.504	374.586
497.946	375.447
587.348	375.442
513.254	377.23
442.362	378.223
353.123	378.563
536.195	380.815
562.437	381.495
568.866	382.881
537.102	391.15
549.571	394.084
522.175	394.198
582.47	395.144
513.551	397.161
442.758	398.669
505.357	400.617
529.798	404.606
553.291	406.274
473.887	408.26
456.681	411.025
448.87	415.807
529.275	416.531
422.513	419.428
585.778	421.684
657.208	422.375
475.393	432.593
400.699	438.839
547.611	446.155
774.675	445.87
561.24	447.311
592.02	453.858
774.166	453.088
593.048	456.983
604.014	457.946
273.163	462.029
579.948	461.611
329.146	463.574
501.772	465.657
554.361	472.767
505.953	475.349
485.881	477.217
497.205	477.636
617.46	478.484
483.473	490.581
584.189	492.901
579.784	496.731
425.976	500.44
446.561	500.716
627.823	514.339
283.32	530.835
502.336	543.77
363.751	553.016
38.247	559.861
685.462	571.484
689.298	579.135
336.001	581.16
243.855	584.053
566.787	583.716
559.845	591.095
562.158	600.915
699.327	616.595
826.269	654.277
640.891	657.166
633.716	686.42
387.917	708.912
706.04	756.863
366.539	774.402
75.772	833.192
151.877	840.454
150.174	844.618
680.242	868.874
591.972	905.998
347.771	926.796
143.525	963.225
654.671	964.805
684.754	306.853
531.473	360.214
475.207	448.892
400.079	459.663
685.529	582.666
410.923	318.071
520.603	441.529
534.443	537.506
637.765	657.61
588.932	453.126
346.365	930.002
682.684	574.928
