34.141	144.701
374.924	251.526
530.86	417.545
460.05	435.481
424.075	450.951
451.992	526.551
682.175	621.327
594.003	898.505
421.987	4.756
334.664	41.929
528.518	431.019
357.593	485.983
557.715	496.952
528.702	550.068
328.152	601.779
833.936	624.518
343.53	698.102
380.901	223.008
315.762	292.515
423.05	453.046
477.418	516.983
529.934	536.145
603.764	588.373
532.042	597.14
330.079	330.366
139.828	865.529
625.942	199.797
327.923	330.607
508.45	432.903
614.23	448.765
467.392	462.742
