153.936	8.117
370.266	19.352
377.146	46.113
716.894	63.771
830.82	78.669
235.862	85.769
648.651	88.34
661.354	112.499
813.743	138.453
255.502	181.496
442.927	187.777
567.774	194.83
725.275	200.373
273.99	203.729
31.255	221.89
427.732	233.666
519.622	238.134
626.614	245.969
417.285	250.713
331.265	267.789
381.357	269.393
146.932	269.414
11.149	284.374
213.209	286.665
34.491	292.11
406.083	293.395
270.419	303.715
478.665	307.362
168.458	309.13
827.996	315.445
137.439	319.055
288.523	322.456
424.347	336.587
438.192	346.731
384.348	353.305
504.016	353.003
36.185	362.872
349.117	363.875
408.456	364.14
342.952	381.798
477.037	384.796
447.521	386.501
626.416	386.844
461.776	388.188
946.698	387.68
587.123	388.687
482.983	390.17
494.919	390.295
213.519	396.095
486.958	395.844
496.271	395.918
565.008	399.1
208.577	410.247
538.644	409.952
453.444	411.188
542.674	411.288
468.764	413.113
308.978	414.317
398.043	414.028
491.68	416.742
517.863	417.43
523.77	418.799
492.595	426.979
504.806	430.645
477.621	430.075
537.777	431.07
469.078	432.987
398.389	434.438
460.902	436.45
485.178	440.439
508.683	442.157
429.443	444.004
412.314	446.783
532.12	447.15
404.521	451.62
484.745	452.369
378.14	455.133
541.123	457.494
556.447	458.508
612.305	458.213
553.711	462.2
430.875	468.4
356.466	474.504
476.084	477.254
729.455	481.777
516.566	483.018
232.914	483.77
430.654	484.425
728.928	489.012
559.205	493.694
535.103	497.404
229.091	497.542
284.961	499.207
457.124	501.48
355.699	500.263
350.979	508.472
509.687	508.568
461.349	511.034
441.336	512.89
452.655	513.331
572.56	514.2
71.815	526.301
438.848	526.325
539.441	528.622
535.127	532.363
381.557	536.085
402.064	536.346
584.935	539.749
582.897	550.044
239.152	566.298
489.656	573.152
457.629	579.341
319.459	588.459
484.197	601.839
291.67	616.632
521.847	619.337
199.768	619.416
515.054	626.693
517.18	636.508
494.121	646.744
653.93	652.274
766.23	667.615
374.201	672.256
780.681	689.741
593.878	693.085
482.997	708.154
588.647	721.723
343.258	744.157
392.968	764.298
660.402	792.149
936.666	801.904
322.041	809.509
599.527	860.101
31.582	868.135
107.434	875.698
634.571	904.006
949.584	911.7
546.964	940.959
302.543	961.92
397.592	963.687
226.07	267.906
645.863	341.013
644.756	345.055
441.4	393.915
553.899	418.584
355.555	489.377
549.481	490.591
106.036	879.255
640.012	338.759
545.733	488.187
609.116	186.632
301.724	965.066
230.101	268.997
352.54	492.842
548.161	493.981
640.943	341.951
