685.576	674.586
559.263	688.478
561.484	698.396
698.549	714.222
825.681	751.961
639.226	755.228
633.106	783.813
387.294	806.184
982.16	864.367
365.924	871.585
75.135	930.265
150.081	940.801
679.411	966.509
591.545	1003.562
197.345	69.149
420.763	107.124
761.263	124.703
875.397	139.646
279.385	146.801
692.827	149.39
317.538	264.847
74.544	283.188
471.522	294.834
563.607	299.351
670.839	307.226
374.901	329.045
271.504	329.595
425.128	330.621
332.176	383.739
872.686	376.864
180.764	380.421
686.193	403.777
482.056	408.162
548.046	414.453
410.378	416.76
392.83	425.298
452.297	425.572
530.888	457.302
491.357	448.455
670.699	448.387
505.712	449.616
991.821	449.492
539.536	454.521
485.295	455.201
483.992	469.192
535.668	478.221
586.209	472.419
497.421	472.703
512.716	474.584
352.629	475.773
561.933	478.899
442.284	495.946
536.594	488.547
548.659	493.226
581.898	492.59
521.651	491.603
552.732	503.666
513.094	494.523
504.767	497.943
529.282	501.984
456.209	508.379
448.419	513.151
538.654	513.044
528.676	513.91
421.953	516.682
585.273	519.146
656.662	519.832
546.448	542.898
773.773	549.875
560.66	544.718
399.443	556.619
474.614	545.986
590.923	552.922
272.589	559.237
579.501	558.952
501.114	563.244
394.678	570.208
553.714	570.285
505.376	572.744
485.34	574.598
482.808	587.992
583.552	590.451
425.43	597.787
629.264	601.496
627.298	611.78
501.669	641.221
363.205	650.346
566.166	681.249
335.416	678.435
243.338	681.294
858.311	199.58
656.973	250.103
774.067	543.401
37.733	656.747
603.004	555.417
