421.446	103.077
875.839	135.471
671.386	303.064
272.171	325.481
873.098	372.609
181.544	376.298
332.805	379.613
686.73	399.543
482.713	403.979
411.036	412.587
531.392	453.091
671.242	444.2
992.212	445.155
540.236	450.844
485.912	451.028
484.645	464.983
536.291	474.031
513.304	470.39
353.253	471.602
562.527	474.692
537.189	484.34
513.645	490.377
549.379	489.021
442.929	491.768
553.322	499.453
505.35	493.744
456.83	504.205
449.088	508.911
657.176	515.604
547.056	538.655
591.428	548.671
400.081	552.374
501.8	558.97
554.327	566.021
506.003	568.52
485.967	570.39
483.452	583.752
584.089	586.244
686.091	670.67
336.112	674.234
244.044	677.061
699.099	709.991
639.704	751.035
633.602	779.597
387.926	802.022
982.614	860.123
366.535	867.449
679.975	962.301
592.062	999.354
491.926	444.586
