419.396	10.971
759.729	28.236
873.947	43.004
316.152	168.779
470.206	198.572
669.54	210.671
373.585	232.81
270.208	233.469
423.78	234.386
871.37	280.057
179.529	284.332
330.842	287.507
684.963	307.158
480.824	311.732
409.155	320.47
490.194	351.516
669.513	351.791
484.077	358.771
529.812	360.847
482.86	372.698
511.509	378.13
351.449	379.435
534.464	381.72
560.737	382.418
535.419	392.004
580.723	396.061
441.063	399.509
503.657	401.526
528.045	405.516
551.571	407.171
454.989	411.91
447.195	416.677
655.541	423.153
545.303	446.37
559.474	448.224
588.318	454.554
592.197	455.001
552.643	473.685
504.247	476.215
484.167	478.082
481.752	491.474
582.438	493.815
362.074	553.88
686.512	580.187
334.357	582.016
242.19	584.926
697.677	617.53
638.261	658.428
632.048	687.187
386.25	709.715
364.917	775.166
678.624	869.843
590.742	906.924
345.284	930.536
141.91	964.047
653.034	965.766
683.607	573.816
679.846	573.948
680.087	577.159
