175.479	65.564
398.985	103.297
853.486	135.397
649.163	303.22
249.943	326.056
353.317	325.337
159.307	376.949
310.604	380.142
664.617	399.784
460.565	404.319
388.855	413.086
469.915	444.255
649.193	444.38
970.082	445.114
463.804	451.434
509.466	453.492
462.519	465.388
491.3	470.787
331.197	472.178
540.522	475.053
515.135	484.71
420.812	492.264
483.386	494.228
507.812	498.2
531.339	499.825
434.751	504.588
635.205	515.913
525.039	539.087
569.915	550.672
378.057	552.956
532.421	566.311
484.018	568.912
463.953	570.797
461.53	584.236
562.224	586.461
662.103	667.733
665.758	668.708
666.809	673.683
314.178	674.824
222.06	677.726
677.293	710.322
618.01	751.297
611.884	780.059
366.075	802.601
960.947	860.24
344.8	868.142
658.402	962.653
570.566	999.831
