891.568	24.633
843.706	26.143
64.013	67.782
925.783	77.737
470.022	98.102
125.77	104.646
828.941	132.937
235.666	149.11
498.353	157.24
708.606	173.222
169.488	183.346
802.019	213.585
194.618	220.037
839.417	249.953
284.297	252.925
698.436	261.15
428.18	279.271
763.788	284.048
510.25	306.956
339.043	316.756
174.107	318.384
672.021	339.94
921.938	348.765
633.622	360.283
781.403	360.928
556.095	374.934
638.07	396.291
845.917	401.924
674.128	408.468
471.299	421.269
939.73	434.042
200.524	440.036
344.012	440.643
697.937	448.896
890.867	458.098
736.754	462.312
397.475	465.641
640.086	472.713
968.052	475.74
702.256	485.682
37.153	490.098
814.64	491.562
415.64	496.38
822.646	496.049
677.515	497.851
536.68	502.771
697.406	502.873
718.394	512.312
582.768	521.662
497.64	521.843
783.379	526.485
509.254	527.854
710.005	529.584
656.35	542.752
76.532	544.983
715.839	548.563
721.87	550.212
837.801	557.023
475.025	560.08
733.894	577.644
262.869	580.524
668.829	581.253
451.992	589.928
766.984	593.505
416.352	597.683
446.332	597.127
125.704	598.71
691.057	613.021
710.233	621.885
790.477	621.676
775.677	623.257
543.31	627.869
485.81	632.47
529.937	636.514
84.683	639.147
441.782	641.203
7.461	644.659
932.065	645.403
647.951	649.356
729.225	650.675
875.921	654.396
138.975	657.61
390.197	659.029
396.32	665.167
517.959	667.129
242.206	673.253
529.984	680.233
895.296	681.429
581.967	684.948
794.552	687.76
793.925	718.054
890.366	728.372
485.523	735.096
318.73	739.431
447.988	745.866
773.583	753.588
779.596	759.913
680.89	761.471
617.48	765.917
729.262	769.208
867.728	774.925
355.139	782.859
900.455	792.853
237.87	794.929
281.884	797.928
705.919	806.947
629.598	808.698
850.238	818.963
824.479	819.151
765.173	821.445
992.412	824.098
814.388	830.306
107.99	841.47
812.818	846.316
131.683	859.405
326.817	861.767
527.508	862.965
432.462	870.28
229.518	880.292
387.819	911.431
680.095	929.309
511.442	934.453
385.698	939.443
378.411	949.872
246.933	967.654
317.465	969.112
73.185	979.832
573.341	980.047
705.18	987.997
1003.475	994.963
331.932	1012.035
50.176	1012.177
393.042	98.085
777.04	632.201
790.681	649.23
840.856	867.677
772.304	363.44
674.792	387.016
497.544	525.373
771.061	883.418
416.277	493.36
497.267	527.852
