source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511216492531418368,26.7641008170376,0.023447811900816275,61.19619079093346,0.026505279267919006,0.30365850788672333,0.038852566799766605,-1.1650095589736211,-0.3098151087769039,15.794461,1.1982756,,,"NOT_AVAILABLE",4855.96,
511219413109066624,26.65450576863014,0.015069469296875965,61.29870812827671,0.01767221383504245,0.3341814895296799,0.025466517570409755,-1.1881342421485548,-0.20975971536197194,14.872686,1.0618792,,,"NOT_AVAILABLE",5101.88,
511217076646976256,26.649870249619052,0.017876861620555642,61.195804521472816,0.019359834391882522,0.28841396584786183,0.026948310904687852,-1.1130265731393862,-0.29851926190112615,14.908979,1.0599527,,,"NOT_AVAILABLE",5083.09,
511218897712992128,26.84260774629025,0.018085188188128192,61.29132719495003,0.022015572702256056,0.41036727772025317,0.030730473562868288,1.4281425362792266,-2.3653610767588975,15.287754,1.4139853,,,"NOT_AVAILABLE",4465.52,
511216492531425152,26.788412628791715,0.011853272734110442,61.190568519393224,0.014184571491594522,0.2735742154839185,0.021887044202964282,-1.3452032044189983,-0.11933546118500993,13.81405,0.9793968,,,"NOT_AVAILABLE",5276.42,
511216664330116608,26.716523816089552,0.017869353136047962,61.19291466750928,0.020742722102436283,0.25887925622991004,0.030531459207443684,-1.023676385962828,-0.1938575748447658,15.155259,1.0016222,,,"NOT_AVAILABLE",5287.19,
511214808904243584,26.963866869947896,0.012441837338055003,61.186718060973156,0.014890929407443364,0.30824816502551283,0.021440083033086553,-0.9180549265457777,-0.24526766437009023,14.128539,0.81106186,,,"NOT_AVAILABLE",5944.0,2.014
511221646492060800,26.981066799531398,0.04412470051595718,61.288679395982584,0.053748418737686696,0.3957944638153239,0.07322564639892387,-0.9815262236855742,-0.07203242623185035,16.417896,1.2021646,,,"NOT_AVAILABLE",4890.0527,1.5615
511217076646973952,26.637231362608464,0.022613056730951528,61.19779406165712,0.028060568489989675,0.3811167077754825,0.03913738113656722,-1.1366731663509866,-0.4040723129766747,15.81232,1.1593275,,,"NOT_AVAILABLE",4976.654,
511244839316510080,26.208334415993928,0.04919823950170767,61.267293180816026,0.05365037621981787,0.5110107824390236,0.07760908031445413,2.3315961019319724,-1.2227099382315936,17.196321,1.6434708,,,"NOT_AVAILABLE",,
511219413109065088,26.65612787574508,0.013500506857116604,61.29999683537797,0.015702336729356687,0.3416348185128273,0.023108099199285442,-2.895885216438212,-0.5348766258653068,14.128172,2.060791,-50.65630426214934,2.681483186565624,"NOT_AVAILABLE",4065.38,1.6205
511213331435556736,26.813050541503472,0.04247221251234285,61.13752105434329,0.04754381109047829,0.3670675509935786,0.07102087806177809,-0.8642206723366115,-0.40927309307678916,16.932695,1.4721832,,,"NOT_AVAILABLE",4398.95,
511215045119049088,26.892185583451653,0.03242340624936008,61.20006939580612,0.038382828308776734,0.3076568922510333,0.05561682454168852,-3.1725656611155477,-0.7534597410221548,16.51096,1.4357662,,,"NOT_AVAILABLE",4426.0,
511214980702932992,26.858746526450936,0.040821323251727756,61.19142406080414,0.05036366608084878,0.4002303254681869,0.07449361479572246,-1.066285475053725,-0.3167836995002473,16.945967,1.4203663,,,"NOT_AVAILABLE",4487.39,1.757
511238551484604032,26.350208289609238,0.014194949853648447,61.08334979279234,0.01636781555284425,0.3316393970945551,0.024794874504632174,-0.08418796763460551,-1.0636285962638687,14.495807,2.0645752,,,"NOT_AVAILABLE",3772.0,1.7
511242021817965696,26.360950631913425,0.02384685904216629,61.261736870214676,0.026860689121079175,0.29467922384376916,0.03845553651792093,-1.118115104235577,-0.15143489616163552,15.841178,1.1564102,,,"NOT_AVAILABLE",5001.15,
