source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511219340083826816,26.674444350973253,0.017193352113490646,61.28716172273743,0.020523144261187544,0.2965244750910052,0.029043057121779913,10.209823,12.794806,0.86210823,,,"NOT_AVAILABLE",5756.25,
511213331435551616,26.789317295541608,0.015021343244805316,61.14274511080375,0.016538225750921218,0.2803728744906903,0.023172253981375644,12.099508,14.29378,1.0161667,,,"NOT_AVAILABLE",5211.7134,
511241025385674752,26.35619542670506,0.01047652008404565,61.15640043485618,0.012387494490254591,0.3386936670863156,0.018803336313482816,18.012424,13.326798,0.8612957,,,"NOT_AVAILABLE",5799.4473,1.935
511217763841679360,26.595807104206227,0.016398671783764803,61.24729480175969,0.019153585103694554,0.3074517582889508,0.026666295601581437,11.529601,14.826209,0.9272194,,,"NOT_AVAILABLE",5362.25,
511244667517857920,26.166180719704048,0.021746386998634158,61.23014056869802,0.025883637427790446,0.356841608945796,0.036061913178008755,9.895249,15.802371,1.2776108,,,"NOT_AVAILABLE",4825.3125,
511216114574617216,26.66262331035264,0.05050017443094884,61.150158702507944,0.05804444086940675,1.1489904689724835,0.0828307150158027,13.871551,17.277008,1.8890285,,,"NOT_AVAILABLE",,
511216114574359552,26.67554018127235,0.022593469574316998,61.14609490784692,0.025957411905511155,1.2809294821801134,0.038400243598729865,33.357327,15.681559,1.5272608,,,"NOT_AVAILABLE",4358.0674,
511225975819023744,26.72223341773724,0.01976828518962589,61.38746752202466,0.02277164808482556,0.4266185787210975,0.03323523267680984,12.836335,15.510975,1.3227892,,,"NOT_AVAILABLE",4812.34,
511219065208574592,26.731475125402834,0.08986808200475448,61.259898579398374,0.10299441751276046,1.3602993876338725,0.14210705276079189,9.572356,18.071857,2.354559,,,"NOT_AVAILABLE",,
511240716142172928,26.50010002209117,0.15439866776684183,61.19772188593307,0.16620495034496732,1.6732958529885085,0.24222104865058414,6.9081354,19.076387,2.5316944,,,"NOT_AVAILABLE",,
511215908415926784,26.759206708322292,0.026250042813691934,61.14611839850953,0.030663787102439305,0.3078977893537185,0.043799189404417745,7.02976,15.995153,1.105485,,,"NOT_AVAILABLE",5088.455,
511241025385669632,26.333752864808048,0.029187529819033723,61.162287069377264,0.03349144859674827,0.2976204471455761,0.05034867995049512,5.9111867,16.381863,1.551487,,,"NOT_AVAILABLE",4311.3335,
511219099568313088,26.702251127556284,0.14596310118088932,61.261193173072535,0.16150290805159576,5.544771556586733,0.24173811863579886,22.937101,19.086546,3.0027103,,,"NOT_AVAILABLE",,
511225662278472576,26.818263686788505,0.06213226075976264,61.35359587108999,0.07234416855848888,0.5661036804985344,0.1094320522537516,5.1731067,17.61173,1.850874,,,"NOT_AVAILABLE",,
511238478460359040,26.412403815449345,0.07104456543319869,61.0947917238462,0.07965477530199538,1.2645518644408322,0.11807648694540498,10.7095995,17.900112,2.0256462,,,"NOT_AVAILABLE",,
511216080214618112,26.660111204002188,0.023161099694364955,61.14973330377552,0.026902155546560766,1.1684506131417096,0.039878249175884735,29.30045,14.224287,1.2992764,,,"NOT_AVAILABLE",4988.56,
511217970000133888,26.823023082852057,0.01322496520168764,61.22155997735652,0.015666893400681434,0.36282015615724095,0.022895244666441175,15.846966,14.085004,0.8881836,,,"NOT_AVAILABLE",5478.305,
511217725176130048,26.600937096154013,0.01765979759942128,61.23384011637248,0.02111794626469827,0.3467891543396106,0.028418996774417407,12.2027235,12.706716,0.90581894,,,"NOT_AVAILABLE",5668.63,
511240540042417408,26.456078223871653,0.018919924568972794,61.17274877849806,0.021390055970874886,0.30868102677614745,0.02912803693729942,10.597385,12.691728,0.8525982,,,"NOT_AVAILABLE",5582.0,
511213224058486912,26.891923467437625,0.10776379568500992,61.14895615977218,0.11215538573957257,1.0182340720515906,0.17383820251592771,5.8573666,18.488983,2.0177498,,,"NOT_AVAILABLE",,
511218279237761152,26.731319984295467,0.017541594660776202,61.238204584685356,0.02115303119632221,1.5621441713014814,0.02931587812827683,53.286625,12.476603,1.3811617,-1.947201310821471,0.7080423467394451,"NOT_AVAILABLE",4943.0,
511213193996595968,26.870491981640257,0.01804551480494499,61.14265958629974,0.02095299932368842,0.2134725076877514,0.03062587944240018,6.9703307,15.355542,1.9989681,,,"NOT_AVAILABLE",3682.25,1.56
511218279237761920,26.76123674489122,0.014293202350017119,61.2370622087412,0.016964893715187748,0.2905527286881153,0.024558011085644316,11.831281,14.48014,1.0040493,,,"NOT_AVAILABLE",5196.7803,
