329.0469,-17.8151,1.8096,0.0501,3.1575,0.0503,3.6393,0.0503,30.0913,0.3959
328.9839,-17.8136,-0.7107,0.0484,0.8192,0.0492,1.0845,0.0488,65.4702,1.2899
329.0834,-17.8096,1.4102,0.113,4.8736,0.1129,5.0735,0.1129,36.9309,0.6377
329.0393,-17.80934,-1.7079,0.0288,-1.3223,0.0289,2.1599,0.0288,108.8743,0.3825
329.0897,-17.80791,1.4953,0.0675,4.8224,0.0672,5.0489,0.0672,36.3863,0.3813
329.0197,-17.80851,-2.3763,0.0395,-1.8763,0.0399,3.0278,0.0397,109.1468,0.3755
328.9817,-17.80757,-1.0819,0.1677,0.3988,0.1722,1.153,0.1683,79.8828,4.1813
328.9712,-17.80753,-3.253,0.0852,1.853,0.0869,3.7437,0.0856,75.1666,0.6553
329.0745,-17.80581,1.3293,0.2634,3.3844,0.2642,3.6361,0.2641,34.2784,2.0805
328.9907,-17.80469,-3.168,0.2731,-0.8045,0.2805,3.2685,0.2735,97.1248,2.3976
329.0355,-17.8011,1.3163,0.1014,2.8099,0.1026,3.1029,0.1024,32.4499,0.9456
328.9921,-17.79923,-3.095,0.2434,-0.4405,0.2504,3.1261,0.2435,94.05,2.2317
329.0489,-17.79441,-2.0803,0.0234,-0.6094,0.0234,2.1677,0.0234,98.1637,0.3089
328.9684,-17.79519,-2.8919,0.2721,0.9445,0.2813,3.0422,0.273,80.9567,2.5709
329.0593,-17.792,0.4883,0.1826,3.1672,0.1839,3.2046,0.1838,40.6173,1.6433
329.0128,-17.79206,-2.9832,0.0715,-2.1074,0.0726,3.6525,0.0718,107.6191,0.5635
328.9829,-17.79231,-2.6816,0.0807,0.9175,0.0821,2.8343,0.0808,80.5556,0.8172
328.9538,-17.79245,-3.9561,0.3512,1.9847,0.3768,4.426,0.3565,76.6791,2.3072
329.0551,-17.78906,2.0907,0.3061,3.19,0.3082,3.8141,0.3076,28.3797,2.3102
329.0553,-17.78679,2.4078,0.2481,3.4229,0.2503,4.1849,0.2496,27.4382,1.7087
329.0817,-17.78552,1.8347,0.0926,4.2845,0.0927,4.6608,0.0927,33.4093,0.5699
329.048,-17.78563,2.3257,0.1783,3.5246,0.1806,4.2227,0.1799,28.2907,1.2206
329.0606,-17.78509,1.9154,0.1704,3.297,0.1714,3.813,0.1712,29.9223,1.2859
329.0568,-17.7852,2.2566,0.0952,2.8339,0.0958,3.6226,0.0956,25.7349,0.7557
329.0279,-17.78416,-2.9253,0.2193,-2.5978,0.2238,3.9123,0.2213,110.8028,1.6207
329.0392,-17.78372,-2.129,0.0248,-0.4388,0.0248,2.1738,0.0248,95.8233,0.3266
328.9762,-17.78336,-3.8241,0.1511,1.374,0.1552,4.0635,0.1516,80.1181,1.0686
