26.44564,61.12353,-0.178,0.0707,-0.0236,0.0708,0.1796,0.0707,93.7844,11.2837
26.7434,61.12693,-3.2285,0.1799,-2.9752,0.1811,4.3903,0.1805,111.3313,1.1776
26.553,61.13035,-3.2083,0.0574,-1.8157,0.0576,3.6865,0.0574,104.7534,0.4462
26.61145,61.12861,-2.5094,0.0508,-1.4717,0.0508,2.9092,0.0508,105.1955,0.4999
26.33458,61.12945,-4.2412,0.487,-1.4299,0.4717,4.4757,0.4855,99.3155,3.1075
26.33024,61.13033,-1.4709,0.1256,-0.5064,0.1262,1.5556,0.1256,99.4985,2.3134
26.4392,61.13271,-1.4025,0.2441,-1.3104,0.2463,1.9194,0.2451,111.528,3.659
26.40781,61.13302,-3.158,0.1125,-0.4205,0.113,3.1859,0.1125,93.7925,1.0113
26.46639,61.13687,-3.3994,0.3249,-0.8747,0.3276,3.5102,0.3251,97.2147,2.653
26.6005,61.14118,-2.3172,0.16,-1.8684,0.1605,2.9766,0.1602,109.4396,1.5421
26.47063,61.1451,-3.1114,0.2917,-1.4084,0.2935,3.4154,0.292,102.1773,2.4492
26.64094,61.15095,-3.464,0.0369,-1.7651,0.037,3.8878,0.037,103.5008,0.2723
26.40004,61.15178,-2.5823,0.3061,-1.0868,0.3077,2.8017,0.3063,101.4118,3.1321
26.53287,61.15546,-3.6068,0.1068,-2.1829,0.1073,4.2159,0.1069,105.5918,0.7267
26.4435,61.15579,-2.534,0.1092,-0.7608,0.1094,2.6458,0.1092,98.3559,1.1822
26.35631,61.15624,-3.2162,0.33,-0.2697,0.3324,3.2275,0.33,92.3967,2.9289
26.34572,61.16013,-2.9358,0.1751,-0.9673,0.1759,3.0911,0.1752,99.1182,1.6235
26.66045,61.16231,-4.0681,0.3269,-1.2255,0.3306,4.2487,0.3272,98.3824,2.206
26.73927,61.16344,-3.1416,0.1238,-2.4266,0.1247,3.9697,0.1241,108.8411,0.8956
26.63862,61.16425,-3.4693,0.264,-2.0649,0.2664,4.0373,0.2646,105.38,1.8778
26.67638,61.16472,-3.4045,0.2627,-1.8999,0.2649,3.8987,0.2632,104.5818,1.9342
26.66497,61.1647,-3.4956,0.1465,-1.6477,0.1474,3.8645,0.1466,102.6189,1.0871
26.57844,61.16706,-3.7438,0.2953,-2.0475,0.2977,4.2671,0.2959,104.3371,1.9865
26.61233,61.1674,-3.347,0.0396,-1.6337,0.0397,3.7244,0.0396,103.0085,0.3045
26.42352,61.16953,-3.411,0.2059,-0.8741,0.2076,3.5212,0.206,97.1866,1.6762
26.40385,61.17017,-3.3223,0.3172,-0.9188,0.32,3.447,0.3174,97.7296,2.6378
26.45623,61.17275,-3.3356,0.1785,-2.1318,0.1803,3.9586,0.179,106.2917,1.2952
26.62288,61.17548,-3.3629,0.1938,-1.6253,0.1952,3.7351,0.1941,102.8973,1.4888
26.57313,61.17627,-3.387,0.1298,-2.3403,0.1303,4.1169,0.13,107.3217,0.9044
26.64523,61.17743,-3.261,0.1907,-1.4977,0.1918,3.5884,0.1909,102.3341,1.5242
26.49769,61.1807,-3.6257,0.2692,-2.2451,0.2704,4.2645,0.2695,105.8834,1.8107
26.43999,61.1821,-3.6218,0.1518,-2.3361,0.1531,4.3098,0.1522,106.4116,1.0114
26.51443,61.18296,-3.8345,0.2185,-2.2462,0.2198,4.4439,0.2188,105.1805,1.4106
26.65215,61.19289,-3.4306,0.0904,-1.5764,0.0908,3.7755,0.0905,102.3395,0.6868
26.55748,61.1937,-3.6491,0.2035,-1.6685,0.2051,4.0125,0.2038,102.286,1.4547
26.69686,61.19412,-2.8301,0.172,-1.5949,0.1729,3.2485,0.1722,104.7015,1.5184
26.53433,61.19475,-3.5332,0.3075,-2.749,0.3084,4.4767,0.3078,108.9424,1.9697
26.52901,61.19757,-3.737,0.042,-2.2531,0.042,4.3637,0.042,105.5435,0.2758
26.4058,61.1964,-3.7217,0.1831,-0.8932,0.1842,3.8274,0.1831,96.7475,1.3707
