dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,v20160906_oid,col1,col2
2.23E-04,1.63572E+18,Gaia DR2 511240097673016704,5.1124E+17,1079289217,2015.5,26.47044752,0.013975675,61.14505418,0.015660599,0.170073055,0.022536982,7.546399,-1.085353506,0.02362532,-0.145330502,0.032778864,-0.4742316,-0.09462209,-0.6317344,0.38281697,0.12622531,0.32758483,-0.33202678,0.13621357,-0.09903851,-0.6294199,508,9,507,1,7.378469,773.07715,0.111043357,4.72241657,31,FALSE,48.077183,1.630294558,0.003221762,-0.051673435,58,18,0.04411215,0,61,FALSE,532,98717.2006,32.71401215,3017.5815,13.202384,60,56911.88998,68.78074988,827.4392,13.463381,59,64392.94834,61.06432325,1054.5101,12.739824,1.2288116,0,0.7235565,0.26099682,0.4625597,,,0,,,,NOT_AVAILABLE,129.454021,-1.035379543,51.63582551,45.89008168,100001,6207.25,6028.4,6712.5,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240097673016704,,19,26.47026,61.14485
1.15E-04,1.63572E+18,Gaia DR2 511216080214622336,5.11216E+17,635092965,2015.5,26.65817914,0.04039011,61.14538661,0.046714339,2.069792515,0.07030626,29.439661,-2.136974427,0.067930331,10.23602436,0.094662014,-0.5088027,-0.06884557,-0.5426053,0.2929089,0.046795364,0.27525586,-0.28159693,0.015578765,0.04999477,-0.6069091,489,0,480,9,39.58921,3036.0344,0.488613245,65.2657494,31,FALSE,3.7040164,1.497746724,0.009504546,-0.055999447,55,18,0.101551436,0,59,FALSE,430,34697.96927,19.33777985,1794.3098,14.337605,53,14445.38505,38.85531562,371.7737,14.952065,50,29310.15629,106.6868975,274.73062,13.594375,1.2610404,0,1.3576908,0.61446,0.7432308,,,0,,,,NOT_AVAILABLE,129.5425251,-1.015948471,51.7479121,45.84407693,100001,4889.385,4549.3477,5041.775,,,,,,,200111,0.8389506,0.78900164,0.9690508,0.3623968,0.33641618,0.38837743,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216080214622336,,20,26.65804,61.14548
1.07E-04,1.63572E+18,Gaia DR2 511216080214618112,5.11216E+17,1167153979,2015.5,26.6601112,0.0231611,61.1497333,0.026902156,1.168450613,0.039878249,29.30045,11.49441237,0.040140658,-4.98629167,0.056952609,-0.5247226,-0.11702549,-0.5786766,0.35979566,0.11145932,0.32667354,-0.32326138,0.10726843,-0.029463606,-0.6509327,529,0,526,3,20.695131,1513.8857,0.25479176,18.59795142,31,FALSE,11.182298,1.523711324,0.005687257,-0.032943856,60,18,0.06679577,0,61,FALSE,530,38515.15136,7.629273676,5048.338,14.224287,55,16673.62388,22.02592286,757,14.796313,52,32059.2376,21.65850341,1480.2148,13.497037,1.2652906,0,1.2992764,0.57202625,0.7272501,,,0,,,,NOT_AVAILABLE,129.5425133,-1.011502931,51.75224751,45.84733921,100001,4988.56,4736.235,5116.5,,,,,,,200111,1.4867225,1.4133,1.6493539,1.233262,1.1372118,1.3293121,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216080214618112,,23,26.65998,61.14982
7.03E-05,1.63572E+18,Gaia DR2 511216836128861696,5.11217E+17,1618895987,2015.5,26.64152301,0.018267581,61.15065239,0.021766488,0.275263795,0.031217712,8.817552,-1.507812757,0.032002529,0.389752148,0.046005072,-0.48695025,-0.11079868,-0.611676,0.37427738,0.1343547,0.35246557,-0.42397773,0.17883681,-0.12293034,-0.6388374,550,550,534,16,11.062962,975.6007,0,2.45E-15,31,FALSE,302.83536,1.607359948,0.004397619,-0.019462503,63,17,0.037602093,0,67,TRUE,551,2017717.229,1017.645266,1982.7314,9.926215,65,1086361.804,1312.870572,827.4706,10.261452,61,1348398.234,1903.392729,708.4183,9.437374,1.2066904,0,0.8240776,0.33523655,0.48884106,,,0,,,,NOT_AVAILABLE,129.5335521,-1.012507968,51.7418479,45.85270741,100001,5806.6665,5780.5,5833,,,,,,,200111,32.01504,31.726625,32.305542,1049.8092,861.5251,1238.0934,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216836128861696,,24,26.6414,61.15069
1.67E-04,1.63572E+18,Gaia DR2 511240475630136448,5.1124E+17,126168812,2015.5,26.49041804,0.013547049,61.15384828,0.01509248,0.305885874,0.022377035,13.669634,-1.145297887,0.023055119,-0.202077022,0.031867959,-0.5663704,-0.008996636,-0.63236004,0.41527575,0.001702934,0.382978,-0.37990046,0.10686687,-0.13601273,-0.6774356,486,0,482,4,-6.8318925,295.08682,0,0,31,FALSE,87.85633,1.611930432,0.002921191,-0.050152246,56,17,0.04420016,0,61,FALSE,508,69219.701,12.08477445,5727.8438,13.587791,59,37802.81473,39.64132141,953.62146,13.9075775,54,46838.15407,28.35253852,1651.9916,13.085421,1.2227873,0,0.8221569,0.31978607,0.50237083,,,0,,,,NOT_AVAILABLE,129.461601,-1.024760827,51.65418507,45.89270868,100001,5779,5602,5841.25,,,,,,,200111,5.3918047,5.277497,5.737905,29.212843,23.600868,34.824818,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240475630136448,,26,26.49031,61.15369
1.10E-04,1.63572E+18,Gaia DR2 511193570280071040,5.11194E+17,390305944,2015.5,26.53285699,0.020276562,61.15532911,0.023120358,0.338302714,0.031674931,10.680456,-1.089415669,0.033690811,-0.44861732,0.048279002,-0.5232329,-0.04802466,-0.6563789,0.41063032,0.046224184,0.3866874,-0.41846713,0.052003406,0.005800004,-0.6230043,504,504,482,22,10.592618,883.67017,0,2.57E-15,31,FALSE,370.11588,1.630681477,0.004748848,-0.041349344,57,18,0.03937951,0,60,FALSE,496,370361.0634,126.3829168,2930.4678,11.766803,56,207787.8902,251.6472313,825.711,12.057338,55,242736.8428,159.7942203,1519.059,11.299081,1.2164474,0,0.7582569,0.29053497,0.46772194,,,0,,,,NOT_AVAILABLE,129.4813106,-1.019011455,51.68055092,45.88351106,100001,5846.563,5500,6482.7646,,,,,,,200111,10.996424,8.944009,12.425886,127.29173,108.53551,146.04796,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193570280071040,,28,26.53283,61.15522
1.00E-04,1.63572E+18,Gaia DR2 511216114574344320,5.11216E+17,497676562,2015.5,26.66042266,0.012652802,61.15858779,0.014279583,0.306463007,0.01975467,15.513446,-1.208422316,0.021474139,-0.267946626,0.029978416,-0.54861724,-0.04416991,-0.65400267,0.45111808,0.023661919,0.4137047,-0.42787436,0.10862066,-0.05116781,-0.6595627,501,0,501,0,-9.72013,248.1017,0,0,31,FALSE,87.83064,1.605029932,0.003035827,-0.03322673,57,18,0.04318581,0,59,TRUE,518,68696.38414,9.811060001,7001.933,13.596031,58,37196.00613,44.28957279,839.8367,13.925147,57,47082.23537,29.14432813,1615.4854,13.079778,1.2268221,0,0.84536934,0.32911587,0.5162535,,,0,,,,NOT_AVAILABLE,129.5407798,-1.00281845,51.75892105,45.85487698,100001,5610.1333,4987.3335,5818,2.105,1.741,2.304,1.0343,0.8693,1.1691,200111,5.723645,5.32196,7.2423954,29.237,24.09544,34.37856,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216114574344320,,31,26.66026,61.15865
2.34E-04,1.63572E+18,Gaia DR2 511216350786608000,5.11216E+17,280834493,2015.5,26.74070425,0.017789194,61.16309016,0.021353502,0.332719004,0.029760053,11.180054,-1.101191625,0.030740461,-0.211878221,0.044123393,-0.43422884,0.016279902,-0.6002469,0.35202762,0.05705577,0.29692897,-0.32747963,0.067754865,-0.006736571,-0.59990066,497,497,496,1,5.4879866,683.0054,0,2.56E-15,31,FALSE,316.9266,1.598266251,0.004615616,-0.014616822,57,19,0.035920016,0,60,FALSE,512,231476.2737,48.00537797,4821.8823,12.2771,57,122697.2135,182.0909901,673.8236,12.629301,57,161805.1696,110.2000571,1468.2858,11.739439,1.2290779,0,0.88986206,0.35220146,0.5376606,,,0,,,,NOT_AVAILABLE,129.5776624,-0.990173305,51.8100321,45.83899423,100001,5445.85,5114.66,5849.5,,,,,,,200111,10.352402,8.972944,11.736508,84.925804,72.716286,97.13532,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216350786608000,,33,26.7403,61.16322
9.09E-05,1.63572E+18,Gaia DR2 511216110268439552,5.11216E+17,107041789,2015.5,26.66117924,0.017069306,61.1620187,0.018814355,0.337061339,0.02151117,15.66913,-1.044845143,0.025823006,-0.020797103,0.03445625,-0.7386249,0.09547424,-0.7664397,0.59907126,-0.09927804,0.600137,-0.58582664,-0.034622975,0.08501708,-0.74937105,465,0,463,2,-6.129932,295.8993,0,0,31,FALSE,101.94032,1.600386105,0.003237225,-0.012157261,53,17,0.05317536,0,59,FALSE,483,79939.30835,11.5199745,6939.1914,13.431465,50,42860.07565,57.98828212,739.11615,13.7712555,47,55384.21388,36.96208082,1498.4062,12.903455,1.228986,0,0.8678007,0.33979034,0.52801037,,,0,,,,NOT_AVAILABLE,129.5404078,-0.999388289,51.76188607,45.85764103,100001,5726.81,5429.9004,6048.895,,,,,,,200111,5.363637,4.80765,5.966247,27.878191,23.150553,32.605827,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216110268439552,,34,26.66104,61.16208
6.42E-05,1.63572E+18,Gaia DR2 511193643304658432,5.11194E+17,749180679,2015.5,26.5691314,0.015388449,61.16303401,0.017985551,0.287795916,0.025777058,11.164808,-1.203030053,0.026826033,-0.224394311,0.039366693,-0.50939345,-0.15143494,-0.62037545,0.39705324,0.15715422,0.3705729,-0.4074772,0.16265404,-0.11289471,-0.64044964,473,0,471,2,-6.1857696,301.01877,0,0,31,FALSE,39.586555,1.572944649,0.003649327,-0.03592677,54,17,0.050982673,0,60,FALSE,497,31513.06318,5.497831291,5731.908,14.44214,55,16117.15308,20.59214299,782.6846,14.833167,53,23098.48394,22.34337779,1033.7955,13.852962,1.2444248,0,0.98020554,0.39102745,0.5891781,,,0,,,,NOT_AVAILABLE,129.4967949,-1.007792892,51.70781252,45.88118935,100001,5344.75,5172.12,5377,2.137,1.7223,2.475,1.138,0.888,1.255,200111,4.612703,4.557537,4.925758,15.642827,12.108146,19.17751,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193643304658432,,35,26.56912,61.16297
5.51E-05,1.63572E+18,Gaia DR2 511216870488584320,5.11217E+17,803983585,2015.5,26.63921416,0.013173964,61.16399875,0.015363162,0.281838953,0.022223556,12.681992,-1.116074012,0.023434518,-0.391517728,0.032508012,-0.4809312,-0.041023728,-0.5780631,0.35951474,0.046845026,0.31796378,-0.35678902,0.09514106,-0.03528175,-0.6378444,497,131,496,1,-2.9715965,403.05756,0,0,31,TRUE,150.30681,1.605161552,0.003136243,-0.035679195,57,19,0.03870615,0,60,TRUE,507,116523.117,34.75295207,3352.8984,13.022335,53,62987.62664,87.01171056,723.89825,13.3532505,52,79867.94529,73.60901743,1085.0294,12.505989,1.2259848,0,0.8472614,0.33091545,0.516346,,,0,,,,NOT_AVAILABLE,129.5296331,-0.999701243,51.7502565,45.86475205,100001,5582,4674.5,5822.607,1.606,1.3715,2.01,0.808,0.6973,1.015,200111,8.197505,7.5340137,11.689368,58.778355,48.08548,69.47123,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216870488584320,,36,26.63912,61.16403
9.82E-05,1.63572E+18,Gaia DR2 511216217653553664,5.11216E+17,1680312152,2015.5,26.67726182,0.011767843,61.16442722,0.013926905,0.321648856,0.019552235,16.450747,-1.046952165,0.020672425,-0.129232248,0.029338322,-0.49236473,0.022791281,-0.5813313,0.37213677,0.008825555,0.34009635,-0.3900825,0.08504587,-0.039767403,-0.6339195,526,86,522,4,-4.979239,372.31216,0,0,31,TRUE,148.96823,1.598453818,0.002897994,-0.019434907,60,19,0.038045514,0,62,FALSE,531,115315.6809,24.87279797,4636.217,13.033645,60,61298.70618,78.67972607,779.0915,13.38276,59,80443.03846,58.27382747,1380.4316,12.4981985,1.2291628,0,0.88456154,0.34911537,0.53544617,,,0,,,,NOT_AVAILABLE,129.5474769,-0.99538665,51.7732289,45.85575326,100001,5550.283,5359.8003,5805,2.062,1.8237,2.2424,1.0342,0.952,1.137,200111,7.2379146,6.6166673,7.7615156,44.79012,37.929283,51.650955,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216217653553664,,37,26.67709,61.16448
9.40E-05,1.63572E+18,Gaia DR2 511216213347654144,5.11216E+17,818822740,2015.5,26.66572785,0.019814713,61.16440479,0.022051666,0.311623404,0.031150243,10.003883,-1.124487434,0.032886193,-0.255628839,0.044024898,-0.50688016,-0.14911924,-0.6415262,0.35018823,0.12986276,0.3386355,-0.38527855,0.17576365,-0.06411078,-0.61020625,500,491,494,6,5.973205,699.7488,0,0,31,FALSE,316.04318,1.613556235,0.004486822,-0.00677516,57,17,0.03685401,0,64,TRUE,517,229356.6093,117.5985705,1950.335,12.287087,53,126026.5752,260.0768368,484.5744,12.600233,51,154528.5945,244.4777005,632.0764,11.789398,1.2232269,0,0.8108349,0.31314564,0.49768925,,,0,,,,NOT_AVAILABLE,129.5420451,-0.996590691,51.76634371,45.8585731,100001,5964.25,5777.82,6343,,,,,,,200111,9.002358,7.9593678,9.592681,92.39122,77.69699,107.08545,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216213347654144,,38,26.66557,61.16446
3.12E-05,1.63572E+18,Gaia DR2 511216904848319104,5.11217E+17,287383583,2015.5,26.61275368,0.017882444,61.16719748,0.021551701,0.402407881,0.029280463,13.743221,-1.073020647,0.031535239,-0.208486362,0.046606067,-0.4883813,-0.013487914,-0.59655887,0.37626,0.035760067,0.35838136,-0.4383857,0.11179146,-0.083780155,-0.6248974,538,538,522,16,8.305855,831.7977,0,0,31,FALSE,285.8906,1.616861176,0.004429153,-0.017054167,61,18,0.038416844,0,66,TRUE,541,1779971.277,404.6393961,4398.9077,10.062333,63,956216.1649,489.3310329,1954.1294,10.399998,62,1195265.553,737.5458168,1620.5984,9.568259,1.2087171,1,0.8317385,0.3376646,0.49407387,,,0,,,,NOT_AVAILABLE,129.5164817,-0.99927819,51.73684529,45.87401932,100002,5791,5755.6665,5828.5,,,,,,,200111,20.689957,20.42458,20.944763,433.73868,382.7268,484.75055,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216904848319104,,39,26.6127,61.16718
