dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,b20161019_oid,col1,col2
6.029335702434244E-5,1635721458409799680,Gaia DR2 511192578152153600,511192578152153600,235169370,2015.5,26.634554133347816,0.022612486436576436,61.119224542641156,0.02594949245414854,0.3195771122390771,0.03528196011638097,9.057805,-1.1334569053512131,0.03630463603744262,-0.3846787402814504,0.05204892026106616,-0.5374125,0.052119717,-0.67110735,0.44438607,-0.019044628,0.41150612,-0.44194102,0.027258404,0.01705809,-0.64226323,474,474,432,42,13.870449,972.9729,0.0,0.0,31,true,385.3683,1.6205606404888264,0.005482017565798851,-0.055661187,55,17,0.041597147,0,65,false,461,596888.3881542725,310.4071953922161,1922.9205,11.248632,50,330498.91810692457,437.705153729153,755.072,11.553463,51,390686.21012539114,239.89602018899453,1628.5648,10.78235,1.2082412,0,0.7711134,0.30483055,0.46628284,,,0,,,,NOT_AVAILABLE,129.53692764256763,-1.043934650525916,51.71467141373669,45.82739785942987,100001,5946.0,5391.53,6575.8066,,,,,,,200111,14.253785,11.654186,17.336283,228.79932,190.41927,267.17938,http://geadata.esac.esa.int/data-server/datalink/links?ID=511192578152153600,,1,26.63447,61.11918
1.177540171793917E-4,1635721458409799680,Gaia DR2 511239955926871552,511239955926871552,515343074,2015.5,26.445405202132434,0.06550893038922387,61.123503520003034,0.07013633798540109,1.9088299984952333,0.1015227858685133,18.801987,4.90187594840868,0.10451795322238351,-8.692473890346825,0.13947997980181742,-0.22595523,0.09615828,-0.59362787,0.19161196,0.14085667,0.1348819,-0.27779332,-0.030990189,-0.011434966,-0.43174163,343,343,328,15,52.1165,4279.7383,0.3821348608853341,62.542068815535366,31,false,6.163676,1.598080587344527,0.01778923253212241,-0.051442355,40,16,0.0820454,0,42,true,352,658549.0640884698,821.9442042260629,801.209,11.141895,36,350430.24785787356,363.53393384137524,963.9547,11.489884,38,430468.28736970696,325.8976599168507,1320.8695,10.677067,1.1857864,0,0.8128176,0.34798908,0.4648285,,,0,,,,NOT_AVAILABLE,129.44670835138692,-1.0589830848516832,51.60506555306766,45.87774913886466,100001,5777.875,5725.2,5838.0,,,,,,,200111,2.6661808,2.6115463,2.715467,7.137506,6.6815333,7.5934787,http://geadata.esac.esa.int/data-server/datalink/links?ID=511239955926871552,,2,26.44547,61.12339
2.1654080370181725E-5,1635721458409799680,Gaia DR2 511193334066395904,511193334066395904,342261154,2015.5,26.611846038443257,0.019520837481416194,61.12825288789492,0.022392310632964353,0.32786304065329497,0.03133201137725653,10.464155,-1.1286111085130637,0.033991237245709016,-0.15834522942994272,0.046865291129476294,-0.5371736,-0.042382378,-0.6186999,0.40573013,0.0356914,0.3739664,-0.40452984,0.10388706,-0.022512982,-0.65990275,514,514,498,16,3.041549,594.05145,0.0,0.0,31,true,312.7878,1.585762332453551,0.004745358145782115,-0.0423197,60,18,0.03889196,0,63,false,541,1203416.8894458017,2625.0385664106743,458.4378,10.487326,58,616560.6391718187,3811.5679115733637,161.76038,10.876449,57,870557.8525944903,6511.670134156646,133.69194,9.912426,1.2357467,0,0.96402264,0.38912296,0.5748997,,,0,,,,NOT_AVAILABLE,129.52429609652165,-1.0374335047963685,51.707749930373474,45.84075869978849,100001,5327.375,5078.0,5405.0,,,,,,,200111,25.21383,24.494804,27.751087,461.34464,391.7007,530.9885,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193334066395904,,3,26.61181,61.12824
6.479418649777502E-5,1635721458409799680,Gaia DR2 511193471505349504,511193471505349504,1507971102,2015.5,26.55304602369903,0.019918556236437186,61.13011406063104,0.022908143788448188,0.2840852783338407,0.032207446746627816,8.820484,-1.240552662251147,0.03389997574488963,-0.23276941043363839,0.048198681529369444,-0.54832464,-0.093406424,-0.65061325,0.43348965,0.056919664,0.41583195,-0.4801451,0.106052324,-0.048681945,-0.6675075,536,536,522,14,13.047032,1059.1786,0.0,0.0,31,true,324.88342,1.6484475222144448,0.004638501021025275,-0.03893829,61,17,0.03977263,0,66,false,529,888237.7728268884,246.88596184377,3597.7654,10.817042,62,514004.3871287723,556.8402155064146,923.07336,11.073971,62,552317.4179960772,345.52974582353175,1598.4656,10.406448,1.2004914,0,0.66752243,0.25692844,0.410594,,,0,,,,NOT_AVAILABLE,129.49614786027846,-1.0416094255508692,51.67407160105321,45.856857967369436,100001,6378.0,6316.5,6685.0,,,,,,,200111,16.907154,15.389933,17.237986,426.16107,350.5464,501.77576,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193471505349504,,5,26.55312,61.13006
1.1117702824152772E-4,1635721458409799680,Gaia DR2 511216836128861696,511216836128861696,1618895987,2015.5,26.64152301250657,0.01826758111258159,61.15065238548707,0.021766487872333595,0.2752637954103827,0.031217711540217834,8.817552,-1.507812757292951,0.03200252901988491,0.3897521480938632,0.04600507203926328,-0.48695025,-0.11079868,-0.611676,0.37427738,0.1343547,0.35246557,-0.42397773,0.17883681,-0.12293034,-0.6388374,550,550,534,16,11.062962,975.6007,0.0,2.447284537706864E-15,31,false,302.83536,1.6073599475005917,0.0043976187641462565,-0.019462503,63,17,0.037602093,0,67,true,551,2017717.229177505,1017.6452663060196,1982.7314,9.926215,65,1086361.8041384404,1312.870572155665,827.4706,10.261452,61,1348398.2339102756,1903.392729399161,708.4183,9.437374,1.2066904,0,0.8240776,0.33523655,0.48884106,,,0,,,,NOT_AVAILABLE,129.53355205783632,-1.012507968447228,51.741847900886775,45.85270741401494,100001,5806.6665,5780.5,5833.0,,,,,,,200111,32.01504,31.726625,32.305542,1049.8092,861.5251,1238.0934,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216836128861696,,6,26.64131,61.15061
6.339960646517931E-6,1635721458409799680,Gaia DR2 511193570280071040,511193570280071040,390305944,2015.5,26.532856989852032,0.020276562394870266,61.15532910572476,0.023120358265112998,0.3383027135053583,0.031674931086005796,10.680456,-1.0894156687349477,0.03369081084837799,-0.44861732031286117,0.04827900159585,-0.5232329,-0.04802466,-0.6563789,0.41063032,0.046224184,0.3866874,-0.41846713,0.052003406,0.005800004,-0.6230043,504,504,482,22,10.592618,883.67017,0.0,2.5666147450109E-15,31,false,370.11588,1.6306814774138676,0.00474884793071905,-0.041349344,57,18,0.03937951,0,60,false,496,370361.0633811285,126.38291681187665,2930.4678,11.766803,56,207787.89023420733,251.64723129794956,825.711,12.057338,55,242736.84276612787,159.79422027465841,1519.059,11.299081,1.2164474,0,0.7582569,0.29053497,0.46772194,,,0,,,,NOT_AVAILABLE,129.4813106275391,-1.0190114550566718,51.6805509151264,45.883511059312305,100001,5846.563,5500.0,6482.7646,,,,,,,200111,10.996424,8.944009,12.425886,127.29173,108.53551,146.04796,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193570280071040,,7,26.53287,61.15533
8.084862515891652E-5,1635721458409799680,Gaia DR2 511216904848319104,511216904848319104,287383583,2015.5,26.612753680959262,0.01788244355638609,61.167197481512304,0.02155170121720559,0.4024078808427795,0.029280462653827617,13.743221,-1.0730206472733717,0.031535239307187594,-0.20848636219232183,0.04660606724144102,-0.4883813,-0.013487914,-0.59655887,0.37626,0.035760067,0.35838136,-0.4383857,0.11179146,-0.083780155,-0.6248974,538,538,522,16,8.305855,831.7977,0.0,0.0,31,false,285.8906,1.6168611763420895,0.004429153242092175,-0.017054167,61,18,0.038416844,0,66,true,541,1779971.2773960477,404.63939610155313,4398.9077,10.062333,63,956216.1649049796,489.3310328919518,1954.1294,10.399998,62,1195265.5533979954,737.5458168445732,1620.5984,9.568259,1.2087171,1,0.8317385,0.3376646,0.49407387,,,0,,,,NOT_AVAILABLE,129.5164817237103,-0.9992781896808164,51.736845291670335,45.87401932496347,100002,5791.0,5755.6665,5828.5,,,,,,,200111,20.689957,20.42458,20.944763,433.73868,382.7268,484.75055,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216904848319104,,8,26.61259,61.16718
2.245765052495227E-4,1635721458409799680,Gaia DR2 511217007927502592,511217007927502592,728255938,2015.5,26.652817383586843,0.019298688142289327,61.19273956987117,0.023174194371838156,0.30227295331051496,0.03272410620302052,9.237012,-1.0865974852760267,0.03350227698803416,-0.30377750132680603,0.04903389242757648,-0.46567965,-0.031968154,-0.55414814,0.29169098,0.083639726,0.2747369,-0.35543275,-0.008539329,0.07095748,-0.6204337,509,509,471,38,16.520199,1172.9298,0.0,0.0,31,true,418.10382,1.630193095814201,0.005108527878030639,-0.0567783,58,18,0.038463123,0,64,false,486,459287.75941341155,188.8230961474257,2432.3706,11.533154,56,257669.69112756063,355.56480219973025,724.6772,11.8237295,54,299696.24574368703,134.39749566385524,2229.9243,11.070217,1.213544,0,0.7535124,0.29057598,0.4629364,,,0,,,,NOT_AVAILABLE,129.52994526778377,-0.970223398225325,51.77943563784778,45.886114093788464,100001,6084.01,5500.0,6969.75,,,,,,,200111,12.594331,9.596668,15.4109535,195.79631,162.7962,228.79642,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217007927502592,,9,26.65239,61.19265
8.277790683172524E-5,1635721458409799680,Gaia DR2 511264115126402176,511264115126402176,1225018513,2015.5,26.529046237117182,0.042639799257775474,61.197529041340175,0.037646405043037415,0.30029315756557845,0.053560464526161894,5.60662,-1.0043839825268555,0.05992206147685867,-0.22512998455959185,0.0689692856956182,-0.47398442,0.20196506,-0.7513924,0.23305227,0.051051915,0.27767146,-0.32445863,-0.2169565,0.003789511,-0.504174,256,256,250,6,5.2866354,380.7507,0.0,0.0,31,true,270.24155,1.6034355788101957,0.008332229678587162,-0.07039284,29,12,0.05159266,0,31,true,268,1409380.8240466,312.4183133083812,4511.1978,10.315795,28,740420.8044714594,655.1699155836988,1130.1202,10.677691,31,974909.1932771124,958.0637032286527,1017.5828,9.78951,1.2170806,1,0.8881817,0.3618965,0.5262852,,,0,,,,NOT_AVAILABLE,129.470634693955,-0.9781425304678898,51.7092955545734,45.92071441854245,100002,5767.9434,5484.0,6262.3633,1.575,1.1346,2.0941,0.696,0.5257,1.002,200111,24.88624,21.111774,27.53001,617.5857,468.80508,766.36633,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115126402176,,10,26.52893,61.19759
2.144277826620971E-4,1635721458409799680,Gaia DR2 511217076646964224,511217076646964224,634630,2015.5,26.644938564496357,0.2109708494590455,61.20477514617335,0.22740138313760838,2.1739910020448976,0.3541236045414144,6.139074,13.275110339665886,0.3268116961504799,-16.250267729418056,0.4242572148620916,-0.49172807,0.281483,-0.52919984,0.335987,-0.26123804,0.30766433,-0.34443972,-0.35250548,0.54741657,-0.52159077,466,466,436,30,186.79514,62046.72,1.5091177468928794,836.4691718856767,31,false,0.40414017,1.7033874936711806,0.05319311674505776,-0.01800431,51,17,0.2614859,0,61,true,484,1976177.0627551763,1337.2147053369606,1477.8308,9.948801,54,1176266.104893928,489.4690513002458,2403.147,10.175124,56,1176065.2557051599,753.2895711006876,1561.2393,9.585841,1.1903445,0,0.589283,0.22632313,0.36295986,,,0,,,,NOT_AVAILABLE,129.5236815005153,-0.9592671427171897,51.783580012961735,45.89839996791605,100001,6836.0,6614.6665,7031.0,,,,,,,200111,2.868882,2.7119555,3.0640855,16.193035,13.239037,19.147034,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217076646964224,,11,26.64453,61.20469
