dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20170216_oid,col1,col2
6.313689899056327E-5,1635721458409799680,Gaia DR2 511219962864843904,511219962864843904,794520045,2015.5,26.6987857972332,0.021453830725557236,61.335821422092195,0.02451071254733104,0.31177431104373693,0.0358698884953496,8.691812,-1.1164607598585712,0.03757557851557726,-0.23959061389381833,0.05061239865259935,-0.36465433,0.08086586,-0.41748124,0.16453628,-0.025202928,0.15277722,-0.25083908,-0.08521775,0.045572627,-0.5019135,500,500,457,43,22.494213,1520.2358,0.1089516838689951,6.367646316362986,31,false,61.270504,1.5428370019194042,0.00641607449838301,-0.005348451,56,20,0.0376195,0,62,false,473,600112.9224398888,344.2771009191774,1743.1102,11.242784,56,285269.01598914433,273.4225293155562,1043.3267,11.713252,56,454490.7828068641,249.89985785069388,1818.6917,10.618107,1.232701,1,1.0951452,0.47046852,0.6246767,,,0,,,,NOT_AVAILABLE,129.5211252759383,-0.8257136706831855,51.91192259037607,45.99779655090582,100002,4922.9136,4828.0,5027.86,,,,,,,200111,22.754723,21.81472,23.658186,273.98492,226.33952,321.63034,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219962864843904,,1,26.69866,61.33584
6.259098594733871E-5,1635721458409799680,Gaia DR2 511219859785639552,511219859785639552,629921219,2015.5,26.713996219827667,0.01652380225999407,61.32431158277453,0.020333809874956643,2.5364495933110036,0.0293054515570579,86.55214,-6.142648733497598,0.028217623467878834,-15.035109492534616,0.04068574340630952,-0.37746996,0.12798944,-0.46937576,0.1990373,-0.08059706,0.18214285,-0.3001988,-0.11284207,0.109825544,-0.52474624,487,487,484,3,3.8905077,609.00714,0.0,2.5864651160719067E-15,31,false,353.05896,1.5832255751811697,0.004699479220031824,0.0012633345,55,20,0.03232307,0,59,false,502,255919.4689802983,41.01182762784504,6240.138,12.168107,57,132645.57778873036,103.38899330127124,1282.9758,12.544656,56,178699.79601623002,87.95997666784068,2031.6035,11.63161,1.2165756,1,0.9130459,0.37654877,0.5364971,,,0,,,,NOT_AVAILABLE,129.53070803645943,-0.8354048235261489,51.912475297187726,45.98417373961328,100002,5434.6665,5400.0,5486.0,0.506,0.3709,0.729,0.23,0.184,0.3466,200111,1.4346604,1.4079373,1.4531398,1.6176499,1.5874486,1.6478512,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219859785639552,,2,26.71388,61.32434
3.284680960497715E-5,1635721458409799680,Gaia DR2 511265970556959488,511265970556959488,994498208,2015.5,26.473899433222655,0.02256547670772543,61.32057315260541,0.026981801278344077,0.2412314814628023,0.03832393234550813,6.294539,-1.0308296508324972,0.038293515177808254,-0.5580973673115592,0.054268380996619965,-0.5035723,-0.034469783,-0.6138782,0.3606648,0.09777715,0.35249788,-0.48297662,-0.056201916,0.04097882,-0.6388591,436,436,429,7,14.266974,988.75934,0.0,0.0,31,false,305.6429,1.6410121787785137,0.005862665316453161,-0.03609187,50,17,0.041967075,0,57,false,458,2031571.0747407256,648.022646503822,3135.031,9.918786,53,1178409.9299956933,629.0639757822111,1873.2751,10.173147,54,1246917.823748232,610.2987582745444,2043.127,9.5223255,1.1938188,0,0.6508217,0.25436115,0.39646053,,,0,,,,NOT_AVAILABLE,129.4188703457748,-0.863407332898642,51.767229101288336,46.03997166482548,100001,6394.5,6277.3975,6516.0,1.354,0.9813,1.6051,0.691,0.4807,0.7941,200111,29.954016,28.84736,31.082003,1351.5471,1033.5859,1669.5083,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265970556959488,,3,26.47386,61.3206
5.139255682521826E-5,1635721458409799680,Gaia DR2 511265901837482368,511265901837482368,310163383,2015.5,26.508777059166576,0.02100525844910725,61.32046651031952,0.024639570910573845,0.3831790239649328,0.03252652408968847,11.780509,-1.0130311494804172,0.034378761707048684,1.3296754678717109,0.048636964263709434,-0.49892697,0.008024779,-0.63246614,0.37147164,-0.0075348224,0.3616773,-0.44430962,-0.021718942,0.031244406,-0.5837442,451,451,443,8,13.160889,953.28973,0.0,2.69615159965752E-15,31,false,310.71405,1.3391214462487568,0.005332710272543176,-0.02691822,51,19,0.039290413,0,54,false,470,224774.38740746974,53.29872259788629,4217.2563,12.308999,52,54415.22989195966,116.97333928163042,465.19345,13.512087,52,259004.86331724664,192.81969969472146,1343.249,11.22865,1.3943764,0,2.2834368,1.2030878,1.080349,-60.571670819639614,0.6002210116495273,21,5000.0,3.0,0.0,NOT_AVAILABLE,129.43526022839575,-0.8600003116345112,51.78784937662588,46.031296340642605,100001,4075.095,3774.98,4190.3647,1.4907,1.1779,1.795,0.6843,0.562,0.8731,200111,19.686506,18.618319,22.94113,96.29038,83.53987,109.04089,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265901837482368,,4,26.50872,61.32051
4.699089998154481E-5,1635721458409799680,Gaia DR2 511268650616431232,511268650616431232,1620630084,2015.5,26.3538573895267,0.020188238221593362,61.31927590995139,0.02099455168173446,1.0433099860956314,0.029766461040829303,35.04985,3.0418556979719393,0.03397509335322705,-1.5598282825655363,0.04247364863879261,-0.35922405,-0.086721785,-0.66530204,0.290548,-0.0125171,0.24941598,-0.38181797,0.07259055,0.041045092,-0.51247865,469,433,459,10,1.7684315,508.68082,0.0,0.0,31,true,213.9722,1.5330084924626362,0.004821332370087448,-0.03651348,53,19,0.03633504,0,59,true,479,152513.1392401201,31.151124570254762,4895.911,12.730098,56,69864.12872310406,51.15489106015626,1365.737,13.240752,56,121227.19263144938,75.59620768692582,1603.6147,12.05292,1.2529498,1,1.1878319,0.51065445,0.6771774,,,0,,,,NOT_AVAILABLE,129.36279159536446,-0.8766940890053921,51.69502775335428,46.06843245541828,100002,4886.4595,4795.0,4962.08,,,,,,,200111,3.4948637,3.3891542,3.629457,6.2738256,5.979477,6.5681744,http://geadata.esac.esa.int/data-server/datalink/links?ID=511268650616431232,,5,26.35379,61.31931
2.74326989854745E-5,1635721458409799680,Gaia DR2 511265141615069440,511265141615069440,1550196721,2015.5,26.52138329855163,0.03268518384868928,61.30763495142306,0.04142382340555832,0.3089258302784107,0.055973793521421705,5.5191154,-1.0579837962690286,0.05172413415120531,-0.20578762999517347,0.08045384944468453,0.059751157,0.008197869,-0.6025945,-0.04390683,0.038134407,-0.070769764,-0.42693675,0.11076206,-0.08148654,-0.30943877,211,211,209,2,3.8444142,291.07733,0.0,0.0,31,false,271.44284,1.589841296017957,0.0093243524689036,-0.040994056,25,12,0.050152853,0,26,true,197,1163752.993351995,274.7040569848928,4236.388,10.523714,24,592568.3133307392,577.3947504818179,1026.2793,10.919542,24,830279.0153663077,655.3892172713256,1266.8488,9.96386,1.2226369,0,0.95568275,0.39582825,0.5598545,,,0,,,,NOT_AVAILABLE,129.44387358791326,-0.8712738066927355,51.78585890532839,46.017177043846104,100001,5361.6665,5284.75,5454.0,,,,,,,200111,25.921017,25.050787,26.68104,500.2625,379.1239,621.4011,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265141615069440,,6,26.52136,61.30766
3.5891363063249006E-5,1635721458409799680,Gaia DR2 511265695678934400,511265695678934400,605481183,2015.5,26.37343473123611,0.07251268474563533,61.30224418061318,0.08348267908519302,2.6131614237700522,0.11544913275300953,22.634743,22.805646643640774,0.12533878803284007,-5.777339429369071,0.16329320940480277,-0.3387086,0.06478944,-0.5543119,0.26279968,-0.11163631,0.22895738,-0.41810519,-0.055575233,0.19459365,-0.5463233,346,346,344,2,58.808407,5328.8896,0.44955494387540507,94.16961074708247,31,true,4.5645556,1.6131988766889274,0.02066019020148662,0.008384114,39,17,0.09995433,0,44,true,331,680763.4214624356,382.5809331601315,1779.3971,11.105875,41,375919.01193297014,243.76046328789067,1542.1656,11.413652,40,437140.02611410443,250.45545967810608,1745.3802,10.660369,1.1943341,0,0.7532835,0.3077774,0.4455061,,,0,,,,NOT_AVAILABLE,129.3755261977997,-0.8914004095964269,51.694042403957596,46.04899178057079,100001,5976.175,5723.533,6397.217,,,,,,,200111,1.8417155,1.6072631,2.0078936,3.8979204,3.6941493,4.1016912,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265695678934400,,7,26.37343,61.30228
4.375691163866482E-5,1635721458409799680,Gaia DR2 511245114194384512,511245114194384512,202911635,2015.5,26.29052172818842,0.017725588188057757,61.29541066536827,0.020818104281239543,0.36428322079261777,0.027912780955675776,13.050768,-1.053183203176711,0.029917127445041134,-0.438851065804993,0.04136481597594942,-0.36444527,-0.024482526,-0.6093005,0.2956954,0.081516236,0.25877634,-0.37544328,-0.0048702788,0.07934353,-0.52090067,485,485,481,4,8.512845,788.99994,0.0,0.0,31,false,369.1351,1.6116150428133267,0.004585398742414327,-0.06452617,55,19,0.03429453,0,58,false,483,279803.57402550883,52.93022293890593,5286.2725,12.071233,56,151748.62234579114,186.01078502452071,815.8055,12.398577,56,190742.48023188653,111.0398139013519,1717.7845,11.5608015,1.2240412,0,0.83777523,0.32734394,0.5104313,,,0,,,,NOT_AVAILABLE,129.33798598834338,-0.9063426345059085,51.63975510546755,46.06358475982519,100001,5664.0,5110.033,5793.75,,,,,,,200111,9.513382,9.092052,11.687833,83.91847,73.35041,94.486534,http://geadata.esac.esa.int/data-server/datalink/links?ID=511245114194384512,,8,26.29044,61.29543
3.9407674918444914E-5,1635721458409799680,Gaia DR2 511265626959458176,511265626959458176,488175516,2015.5,26.38478603428753,0.01872636823192795,61.29429737976997,0.022157026064647537,0.9963037614025503,0.031218942270827003,31.913437,-0.23048860059845683,0.0326186141674117,0.8537610953312076,0.04614332885044813,-0.37759626,-0.04448512,-0.60080373,0.30458108,0.01964969,0.25779465,-0.3695258,0.08922758,-0.07796959,-0.56514704,448,367,435,13,4.0714474,559.99493,0.0,0.0,31,true,189.3615,1.4665190291423478,0.004845913483120959,-0.03778767,51,18,0.03892128,0,55,false,429,136968.31777127046,27.277070910949664,5021.372,12.846815,51,53356.33393713772,66.90180004049824,797.5321,13.533423,48,122186.25605670211,66.42236007818589,1839.535,12.044364,1.2816292,1,1.4890594,0.6866083,0.80245113,-29.720512029793316,4.178403171325141,15,6000.0,3.5,0.0,NOT_AVAILABLE,129.38251279722286,-0.898038889997288,51.69490423195929,46.03937345167554,100002,4459.5,4313.0,4768.75,,,,,,,200111,4.4677763,3.9071012,4.776446,7.1124997,6.739701,7.4852986,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265626959458176,,9,26.38474,61.29433
1.8396403354265578E-5,1635721458409799680,Gaia DR2 511219340083826816,511219340083826816,1468824874,2015.5,26.674444350973253,0.017193352113490646,61.28716172273743,0.020523144261187544,0.2965244750910052,0.029043057121779913,10.209823,-0.951835614285125,0.028611113753119442,-0.2993589533015377,0.04090449550985635,-0.40646884,0.08372656,-0.5208008,0.25218832,-0.06762195,0.23101673,-0.3099563,-0.05589766,0.08087731,-0.5246084,465,403,454,11,2.9516633,542.63007,0.0,0.0,31,false,201.67178,1.6133718793083742,0.004737056046684978,-0.0109501,53,20,0.03420427,0,56,true,490,143689.20534885707,99.01474941548793,1451.19,12.794806,56,77063.57530372369,154.4234109420533,499.04074,13.134265,56,99061.59941477535,197.1639090437651,502.4327,12.272157,1.225737,0,0.86210823,0.33945942,0.5226488,,,0,,,,NOT_AVAILABLE,129.520058671696,-0.8757453535888848,51.861660544635185,45.96195849290713,100001,5756.25,5429.99,6298.527,,,,,,,200111,8.082864,6.7509766,9.083359,64.62251,53.94239,75.302635,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219340083826816,,10,26.67444,61.28718
