dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r0161021_oid,col1,col2
9.44E-05,1.63572E+18,Gaia DR2 511264836685601152,5.11265E+17,142735170,2015.5,26.61106572,0.012114056,61.28492442,0.014238373,0.322140513,0.020032467,16.080921,-1.002329881,0.020269601,-0.358762658,0.028618215,-0.43253216,0.10731611,-0.5103408,0.25708926,-0.03776479,0.23227894,-0.25534382,-0.051289756,0.03124589,-0.53628147,470,0,469,1,-5.947528,304.8747,0,0,31,FALSE,60.26859,1.595700576,0.003266356,-0.008389071,53,20,0.03852932,0,57,FALSE,498,47205.59604,26.58883135,1775.392,14.003382,46,25103.98864,66.39990455,378.07266,14.352032,47,33167.90019,64.75463659,512.20886,13.460125,1.2344276,0,0.89190674,0.34864998,0.54325676,,,0,,,,NOT_AVAILABLE,129.4907728,-0.884389024,51.82237049,45.97561195,100001,5457.8867,5333.1,5842.6,1.8343,1.6449,2.1971,0.9263,0.8252,1.1188,200111,4.804092,4.192258,5.031539,18.450806,15.334316,21.567295,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264836685601152,,19,26.61107,61.28483
2.48E-04,1.63572E+18,Gaia DR2 511219138231172992,5.11219E+17,611560877,2015.5,26.69596074,0.011778152,61.28140154,0.014326144,0.298413358,0.020848992,14.313083,-1.178225198,0.019759795,-0.580308975,0.028570703,-0.42191568,0.07443688,-0.49665082,0.2450893,-0.05058937,0.2134815,-0.26784503,-0.03972354,0.07194841,-0.5625829,504,0,503,1,-8.431481,276.03638,0,0,31,FALSE,57.456993,1.586179657,0.003160345,-0.002567059,58,20,0.037975024,0,61,FALSE,527,45603.49233,7.700537718,5922.1177,14.040871,57,23272.9041,24.14178354,964.00934,14.434261,55,33083.99481,23.45550965,1410.4999,13.462875,1.2358023,0,0.97138596,0.39339066,0.5779953,,,0,,,,NOT_AVAILABLE,129.5313865,-0.879174814,51.87020484,45.9517229,100001,5276.42,5080.895,5424,,,,,,,200111,5.5169444,5.2208104,5.9497247,21.254423,17.270763,25.238083,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219138231172992,,20,26.69569,61.28119
1.32E-04,1.63572E+18,Gaia DR2 511219378749345152,5.11219E+17,1148072853,2015.5,26.64035263,0.0180253,61.27991603,0.020289076,0.350429912,0.028785768,12.173721,-1.155633501,0.027979475,-0.194284214,0.039383832,-0.40607378,0.21384133,-0.5700334,0.23795934,-0.055412654,0.23594691,-0.3699046,-0.09072628,0.054716922,-0.5243842,441,306,438,3,4.5279384,579.57306,0,1.48E-15,31,FALSE,180.28032,1.59559434,0.004674152,-0.03570795,50,19,0.03547964,0,55,TRUE,447,134076.5817,41.02108095,3268.48,12.869984,51,70983.7286,102.8298264,690.3029,13.223491,46,93742.98865,53.50779073,1751.9503,12.332073,1.2286017,1,0.8914175,0.35350704,0.53791046,,,0,,,,NOT_AVAILABLE,129.5055882,-0.886303193,51.83607993,45.9641091,100002,5447.84,5141.52,6123.207,2.0407,1.9246,2.2291,1.0215,0.9636,1.1231,200111,7.4743853,5.916519,8.391529,44.33462,37.810665,50.858578,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219378749345152,,21,26.64027,61.27979
2.48E-05,1.63572E+18,Gaia DR2 511264939764819328,5.11265E+17,1464501452,2015.5,26.52638903,0.018946723,61.27525395,0.02226487,0.385364499,0.0297355,12.959745,-1.018613097,0.03223296,-0.200079431,0.045351853,-0.4361975,0.00933644,-0.5957273,0.33259404,0.10541869,0.30570233,-0.3724294,0.0594115,-0.07822412,-0.57265925,490,490,460,30,14.593132,1051.2892,0,0,31,TRUE,384.04855,1.577725204,0.005114931,-0.07112105,56,19,0.037111074,0,62,FALSE,472,627731.9817,337.8655006,1857.9346,11.19393,51,313421.956,466.9892644,671.15454,11.611065,47,453750.0418,304.1453165,1491.8856,10.619879,1.222133,1,0.99118614,0.41713524,0.5740509,,,0,,,,NOT_AVAILABLE,129.4530342,-0.902425272,51.76494634,45.9881375,100002,5358,5339,5374,,,,,,,200111,15.285764,15.194879,15.394753,173.49216,151.96866,195.01566,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264939764819328,,22,26.52644,61.27525
1.23E-04,1.63572E+18,Gaia DR2 511265317721942400,5.11265E+17,1286151516,2015.5,26.42756608,0.013884231,61.27354019,0.016022789,0.671958969,0.022062857,30.456572,17.11607092,0.02403992,-13.98247555,0.033126974,-0.3885385,-0.064704806,-0.61916894,0.30942106,0.053392597,0.27294052,-0.39181265,0.10365544,-0.039610572,-0.5565035,481,0,480,1,2.7628171,564.5975,0.07373461,1.658488426,31,FALSE,43.904713,1.391021466,0.003447885,-0.009065452,55,19,0.04444576,0,60,FALSE,507,45768.99226,7.906408853,5788.847,14.036938,50,13133.93599,21.2592824,617.7977,15.055401,53,49131.98582,36.49846812,1346.1383,13.033509,1.360439,1,2.0218916,1.0184631,1.0034285,,,0,,,,NOT_AVAILABLE,129.4069464,-0.9140544,51.7049737,46.01101035,100002,3722,3659,4276.9233,1.9677,1.6864,2.8221,0.9692,0.8273,1.402,200111,6.826188,5.169732,7.063276,8.05669,7.359103,8.754277,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265317721942400,,23,26.42745,61.27365
9.17E-05,1.63572E+18,Gaia DR2 511265347773502592,5.11265E+17,623619706,2015.5,26.44952779,0.011955429,61.27331622,0.014405062,0.344006987,0.019102296,18.008673,-1.017941459,0.02086264,-0.256164333,0.030323759,-0.47041595,0.016625619,-0.59356993,0.38002986,0.003322301,0.34947076,-0.41328794,0.051283397,-0.035178937,-0.60777867,467,45,466,1,-7.5762987,266.63187,0,0,31,FALSE,126.629654,1.544632881,0.002994114,-0.011811019,53,19,0.04056989,0,56,FALSE,350,90216.06163,155.314128,580.86194,13.300156,43,43637.73452,248.2838259,175.75746,13.751733,40,69533.56086,479.5652401,144.99292,12.656434,1.2544473,0,1.0952988,0.4515772,0.6437216,,,0,,,,NOT_AVAILABLE,129.4173169,-0.912067493,51.71785539,46.00540513,100001,5005.185,4860,5125.935,,,,,,,200111,7.6634955,7.3066955,8.128205,33.20696,28.369669,38.04425,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265347773502592,,24,26.44945,61.2734
2.51E-04,1.63572E+18,Gaia DR2 511265489520505344,5.11265E+17,199713371,2015.5,26.37546312,0.016346819,61.2730643,0.018477775,0.639215768,0.026291506,24.312634,0.566595487,0.027131883,-2.686275413,0.037661829,-0.38289276,-0.001802397,-0.6343894,0.30590016,0.052812643,0.27259445,-0.403411,0.06512146,-0.014219288,-0.5572309,484,0,479,5,10.949178,896.33997,0.158949108,9.309758069,31,FALSE,29.365982,1.360964102,0.003904516,-0.032812033,55,18,0.048165645,0,59,FALSE,482,96256.06591,19.07542427,5046.077,13.229795,53,25070.7465,52.3147929,479.22864,14.35347,51,107719.6513,94.14412205,1144.1995,12.181183,1.3795536,1,2.172287,1.1236744,1.0486126,-38.89917084,0.536633031,9,5000,3,0,NOT_AVAILABLE,129.3825501,-0.919739292,51.6736689,46.02345004,100002,3593,3505.5,3908.6133,1.8405,1.8009,1.908,0.904,0.886,0.9251,200111,11.694437,9.88208,12.285528,20.53441,18.414938,22.653883,http://geadata.esac.esa.int/data-server/datalink/links?ID=511265489520505344,,25,26.37509,61.27324
1.04E-04,1.63572E+18,Gaia DR2 511264802325866240,5.11265E+17,1529764927,2015.5,26.60510269,0.016284428,61.27122343,0.020246453,0.329357473,0.026658586,12.354649,-1.159995184,0.026740356,-0.187525829,0.040430029,-0.46427566,0.025697466,-0.62660366,0.37155712,0.005786764,0.32671523,-0.36076596,-0.06224579,0.08305933,-0.59782755,419,7,418,1,-5.204485,280.23798,0,0,31,FALSE,37.007145,1.580603143,0.004330378,-0.04665542,48,19,0.050537203,0,56,FALSE,449,29799.90759,7.365792448,4045.7166,14.502829,47,15437.70372,19.65564259,785.40826,14.879931,48,21336.02634,18.40242275,1159.414,13.9391365,1.2340217,0,0.94079494,0.37710285,0.5636921,,,0,,,,NOT_AVAILABLE,129.4908704,-0.898386135,51.80874106,45.96530691,100001,5318.3335,5031,5423,,,,,,,200111,3.9655578,3.8139606,4.4314594,11.334582,9.063055,13.60611,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264802325866240,,26,26.60509,61.27112
1.06E-04,1.63572E+18,Gaia DR2 511217901280607744,5.11218E+17,1068228675,2015.5,26.62071153,0.013936784,61.27028461,0.016408256,0.306990764,0.024405479,12.578764,-0.669217788,0.022704071,-0.253808673,0.031762515,-0.4326956,-0.004017637,-0.5512449,0.24227484,0.10378379,0.21286067,-0.272369,-0.041092005,0.050720826,-0.5612007,463,0,462,1,-4.8134475,325.8451,0,0,31,FALSE,49.148895,1.579763654,0.003776675,-0.023446294,54,18,0.04078123,0,58,FALSE,495,39557.42871,29.12114659,1358.3748,14.195295,49,20380.01872,55.0934096,369.91754,14.578377,47,28586.88332,71.6920588,398.74545,13.621503,1.2378687,0,0.9568739,0.38308144,0.57379246,,,0,,,,NOT_AVAILABLE,129.4984028,-0.897716007,51.81732392,45.96066177,100001,5334.495,4891.9473,5405.3335,2.1712,1.71,2.392,1.0813,0.787,1.209,200111,4.8668194,4.740093,5.787198,17.280586,13.762077,20.799095,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217901280607744,,27,26.62068,61.27018
4.02E-05,1.63572E+18,Gaia DR2 511264630527175424,5.11265E+17,1013253419,2015.5,26.48493629,0.085619448,61.26877988,0.098906481,0.179750546,0.138836839,1.2946892,-1.060500809,0.147980855,0.09540979,0.201901562,-0.3763076,0.03921885,-0.5330403,0.23902534,0.024191141,0.19965436,-0.2598218,0.024268895,-0.02583195,-0.5299432,482,0,481,1,93.0684,12986.675,1.151924592,315.6299098,31,FALSE,0.7089472,1.521085038,0.02157399,-0.045260396,55,19,0.20412071,0,59,TRUE,487,27123.27042,9.478802585,2861.4658,14.605011,53,13131.60019,20.30673449,646.66235,15.055594,52,20886.80881,25.3715707,823.23676,13.96224,1.2542149,0,1.0933542,0.45058346,0.64277077,,,0,,,,NOT_AVAILABLE,129.4349114,-0.912939029,51.73554478,45.99278586,100001,4982,4754.3125,5171.7153,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264630527175424,,28,26.48493,61.26882
2.38E-04,1.63572E+18,Gaia DR2 511219103871450496,5.11219E+17,1037085600,2015.5,26.69027846,0.014552247,61.26852625,0.017878951,0.296121845,0.026006038,11.386658,-1.022514196,0.023856324,-0.186120623,0.035036712,-0.48119545,0.11033983,-0.5419466,0.29024512,-0.15273698,0.262167,-0.25867873,-0.08048516,0.068639256,-0.5836445,519,0,516,3,-5.0867515,364.4906,0,0,31,FALSE,32.24265,1.562283078,0.003900621,0.004133754,59,19,0.04403411,0,63,FALSE,544,26158.20059,9.857522851,2653.6282,14.644346,59,12817.64961,20.6102473,621.9066,15.081867,55,19750.2482,21.6050244,914.1507,14.022988,1.2450359,0,1.0588789,0.43752098,0.6213579,,,0,,,,NOT_AVAILABLE,129.5314583,-0.892336348,51.85736492,45.94205215,100001,5149.17,5038.7866,5260.803,,,,,,,200111,4.466586,4.279037,4.6644263,12.635576,9.842722,15.428431,http://geadata.esac.esa.int/data-server/datalink/links?ID=511219103871450496,,29,26.69,61.26833
