dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20151002_oid,col1,col2
2.3703845863616379E-4,1635721458409799680,Gaia DR2 511239410478014080,511239410478014080,1384837930,2015.5,26.31989501217095,0.020189129350295352,61.123645544995334,0.022751974433977626,10.801839418656193,0.03564188073787295,303.06592,-88.37487257005671,0.0330383845176942,-1.342724720479639,0.044536081794428,-0.37094837,0.0698009,-0.566326,0.24143401,-0.090839386,0.1989734,-0.28327435,-0.06523959,0.11245969,-0.52785766,499,149,491,8,19.743397,1396.6283,0.17152386215017806,13.248554009889002,31,false,26.576117,1.3920890334168121,0.005052153367948316,-0.04428101,57,19,0.044430315,0,64,false,512,118485.40377315915,56.62765201145532,2092.3594,13.004204,62,33899.811195933675,46.470950869444096,729.4839,14.025895,62,125500.19704372468,99.87166997214949,1256.6146,12.015309,1.3453134,0,2.0105858,1.0216913,0.98889446,-72.32684374568717,0.8031470060170722,17,4000.0,3.0,0.0,NOT_AVAILABLE,129.38738447297098,-1.071460453098311,51.530364066184276,45.908904020234864,100001,4081.3152,3844.0,4262.255,0.689,0.4926,1.203,0.341,0.28,0.5641,200111,0.50450194,0.46257728,0.56871724,0.063624,0.063207455,0.06404055,http://geadata.esac.esa.int/data-server/datalink/links?ID=511239410478014080,,1,26.31984,61.12341
1.0156619499853667E-4,1635721458409799680,Gaia DR2 511239955926871552,511239955926871552,515343074,2015.5,26.445405202132434,0.06550893038922387,61.123503520003034,0.07013633798540109,1.9088299984952333,0.1015227858685133,18.801987,4.90187594840868,0.10451795322238351,-8.692473890346825,0.13947997980181742,-0.22595523,0.09615828,-0.59362787,0.19161196,0.14085667,0.1348819,-0.27779332,-0.030990189,-0.011434966,-0.43174163,343,343,328,15,52.1165,4279.7383,0.3821348608853341,62.542068815535366,31,false,6.163676,1.598080587344527,0.01778923253212241,-0.051442355,40,16,0.0820454,0,42,true,352,658549.0640884698,821.9442042260629,801.209,11.141895,36,350430.24785787356,363.53393384137524,963.9547,11.489884,38,430468.28736970696,325.8976599168507,1320.8695,10.677067,1.1857864,0,0.8128176,0.34798908,0.4648285,,,0,,,,NOT_AVAILABLE,129.44670835138692,-1.0589830848516832,51.60506555306766,45.87774913886466,100001,5777.875,5725.2,5838.0,,,,,,,200111,2.6661808,2.6115463,2.715467,7.137506,6.6815333,7.5934787,http://geadata.esac.esa.int/data-server/datalink/links?ID=511239955926871552,,2,26.44558,61.12356
2.572177957755699E-4,1635721458409799680,Gaia DR2 511193471505349504,511193471505349504,1507971102,2015.5,26.55304602369903,0.019918556236437186,61.13011406063104,0.022908143788448188,0.2840852783338407,0.032207446746627816,8.820484,-1.240552662251147,0.03389997574488963,-0.23276941043363839,0.048198681529369444,-0.54832464,-0.093406424,-0.65061325,0.43348965,0.056919664,0.41583195,-0.4801451,0.106052324,-0.048681945,-0.6675075,536,536,522,14,13.047032,1059.1786,0.0,0.0,31,true,324.88342,1.6484475222144448,0.004638501021025275,-0.03893829,61,17,0.03977263,0,66,false,529,888237.7728268884,246.88596184377,3597.7654,10.817042,62,514004.3871287723,556.8402155064146,923.07336,11.073971,62,552317.4179960772,345.52974582353175,1598.4656,10.406448,1.2004914,0,0.66752243,0.25692844,0.410594,,,0,,,,NOT_AVAILABLE,129.49614786027846,-1.0416094255508692,51.67407160105321,45.856857967369436,100001,6378.0,6316.5,6685.0,,,,,,,200111,16.907154,15.389933,17.237986,426.16107,350.5464,501.77576,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193471505349504,,4,26.55289,61.13036
8.469256618159902E-5,1635721458409799680,Gaia DR2 511193334056847744,511193334056847744,706828997,2015.5,26.611485295873816,0.28969292173107114,61.12868296015013,0.21994416425768867,1.5357245431483026,0.3027360368389394,5.0728173,2.379897190510399,0.6464879039708147,0.6032443313905526,0.4429188971841239,0.35973856,-0.26505658,-0.56910294,0.007259808,-0.10360978,-0.15225902,-0.13253364,0.35213336,-0.036342084,0.034860794,149,0,140,9,53.899612,4362.467,1.7218992788575775,208.7685093921217,31,false,0.31985235,1.6496668886672048,0.058783145855576584,-0.12004824,16,10,0.60358036,0,27,false,164,10960.269324232804,132.93622270379058,82.44758,15.588813,0,,,,,0,,,,,,1,,,,,,0,,,,NOT_AVAILABLE,129.52403480891388,-1.0370500296003762,51.70785008486023,45.841217430450335,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511193334056847744,,5,26.61145,61.1286
2.2010047054397085E-4,1635721458409799680,Gaia DR2 511239513557220608,511239513557220608,371755973,2015.5,26.330111664356792,0.016306671223093008,61.130579851784915,0.01900101307961663,1.3350770754003582,0.02878943794849977,46.37385,-2.788266417317481,0.028301015076330354,1.5259526332159477,0.0391706864477864,-0.33066985,0.02681757,-0.5065232,0.20687327,-0.0012270238,0.16567795,-0.27669773,0.061079994,0.006304144,-0.5291086,534,534,522,12,8.619589,845.72656,0.0,0.0,31,false,352.57608,1.6212392808439886,0.004345900584746819,-0.036541432,61,19,0.031466603,0,65,false,525,290839.0605842346,47.432832005298586,6131.598,12.029234,60,160616.55476778015,105.90163574628731,1516.658,12.336912,60,189902.94694137183,96.312493054263,1971.7374,11.565591,1.2052009,0,0.7713213,0.30767822,0.46364307,-5.449353183928591,4.21247136475978,16,6500.0,3.5,0.0,NOT_AVAILABLE,129.39077387975266,-1.0636541787659246,51.54155960912548,45.91233092102933,100001,5873.5,5534.2573,6174.105,,,,,,,200111,2.4449422,2.2126591,2.7538726,6.4094353,6.184723,6.6341476,http://geadata.esac.esa.int/data-server/datalink/links?ID=511239513557220608,,6,26.33009,61.13036
7.524139304037143E-5,1635721458409799680,Gaia DR2 511240028953543040,511240028953543040,1547213284,2015.5,26.43893826819089,0.1059699823015892,61.132692818774835,0.12129650698562673,2.066930677023639,0.17932827959225509,11.525961,1.244759517142162,0.18094021774194496,4.987866443881508,0.257078835431437,-0.484603,-0.1226341,-0.57885706,0.33975044,0.13716795,0.29175383,-0.27447477,0.087839544,-0.058738157,-0.61849743,536,0,527,9,137.26031,29364.654,1.4202390009521453,775.3769614549581,31,false,0.47886586,1.5734666233248544,0.024240437290840692,-0.04586977,60,18,0.26361805,0,65,false,569,103431.91299598978,190.19886594250025,543.8093,13.15173,60,51317.75489813467,51.1508619557457,1003.26276,13.575719,58,85699.01210638552,59.973617482315504,1428.9452,12.429481,1.324705,0,1.1462383,0.4239893,0.72224903,,,0,,,,NOT_AVAILABLE,129.44173291936974,-1.0506495878020055,51.607965291095965,45.887242239415684,100001,4997.6665,4891.82,5174.45,1.053,0.669,1.31,0.5287,0.3289,0.639,200111,1.3709165,1.2788427,1.4308846,1.0562963,0.8712567,1.241336,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240028953543040,,7,26.43909,61.13271
8.531822132629022E-5,1635721458409799680,Gaia DR2 511240200752235136,511240200752235136,853061039,2015.5,26.40758240476702,0.01595119893962189,61.13307860722991,0.018484768308141535,0.3264021633525967,0.027689038853604617,11.7881365,-1.2104012762727523,0.02724884776633908,-0.20788465503652165,0.03831737193868969,-0.37120563,0.02216063,-0.54045635,0.23610678,0.06466008,0.19870336,-0.27340564,0.039222203,-0.011973578,-0.54246765,565,565,548,17,8.351367,866.42,0.0,0.0,31,false,366.567,1.5933760339394702,0.003950918875872896,-0.03174055,64,19,0.03128734,0,68,false,601,290941.9895055879,946.1752234083433,307.4927,12.02885,64,153259.43307438662,1559.799811642759,98.25584,12.38782,64,210891.0827374987,1835.5861114984905,114.89033,11.451775,1.2516259,0,0.93604565,0.35897064,0.577075,,,0,,,,NOT_AVAILABLE,129.42684543691288,-1.053432534103607,51.5895640160247,45.89532123687117,100001,5378.05,5179.9604,5646.815,,,,,,,200111,12.179479,11.047683,13.128812,111.80246,96.16635,127.43857,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240200752235136,,8,26.40774,61.13304
7.938935428505649E-5,1635721458409799680,Gaia DR2 511240063313280512,511240063313280512,718471182,2015.5,26.466203797720876,0.012582725018170031,61.136809382533755,0.01362826596475336,0.3506666397568684,0.019978359960624407,17.552324,-1.108781732382497,0.021211137166365766,-0.28070309886655853,0.028259357310074826,-0.4848026,0.02470601,-0.5930866,0.278229,0.03787101,0.23867041,-0.25035572,-0.043648265,0.12570758,-0.61915267,472,0,472,0,-6.371312,297.5984,0.0,0.0,31,true,112.15195,1.6236550683905118,0.0029338759845740072,-0.03818336,54,18,0.03963065,0,61,false,502,88608.75880170446,16.421058669746774,5396.0444,13.3196745,61,50328.65436496936,61.819435903553284,814.1235,13.596849,58,57687.94818149432,33.454063140343315,1724.3928,12.859207,1.2190285,0,0.7376423,0.27717495,0.46046734,,,0,,,,NOT_AVAILABLE,129.45374493313957,-1.0438704701656258,51.62723784906201,45.884045144420455,100001,6197.0,5904.0,6752.25,,,,,,,200111,4.5893025,3.8655622,5.0561156,27.984278,23.65009,32.318466,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240063313280512,,9,26.46631,61.13687
7.45788288341378E-5,1635721458409799680,Gaia DR2 511240097673016704,511240097673016704,1079289217,2015.5,26.470447518128584,0.013975675066002958,61.14505417886104,0.015660599294308856,0.17007305492332436,0.022536981673076613,7.546399,-1.0853535055536732,0.023625319600733576,-0.14533050160113936,0.032778863955002284,-0.4742316,-0.09462209,-0.6317344,0.38281697,0.12622531,0.32758483,-0.33202678,0.13621357,-0.09903851,-0.6294199,508,9,507,1,7.378469,773.07715,0.11104335703452031,4.722416569697598,31,false,48.077183,1.6302945577953143,0.003221762106326161,-0.051673435,58,18,0.04411215,0,61,false,532,98717.20060331954,32.714012153219905,3017.5815,13.202384,60,56911.88998408937,68.780749884682,827.4392,13.463381,59,64392.9483371559,61.06432324650806,1054.5101,12.739824,1.2288116,0,0.7235565,0.26099682,0.4625597,,,0,,,,NOT_AVAILABLE,129.45402100695634,-1.0353795428642658,51.63582550666396,45.89008167502705,100001,6207.25,6028.4,6712.5,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240097673016704,,11,26.47055,61.14511
7.428415792962096E-5,1635721458409799680,Gaia DR2 511240235111968768,511240235111968768,1117410923,2015.5,26.39984877684087,0.011007139597314962,61.15185597204413,0.012525584414744028,0.31226830570351816,0.01829004593882593,17.073128,-1.0531560830966447,0.01843795021742225,-0.19282980036125752,0.026207434014385512,-0.3085092,0.034541123,-0.5799496,0.22441818,0.06231744,0.17634033,-0.27496687,0.036522094,-0.042297367,-0.49907467,470,0,470,0,-6.0645304,302.9908,0.0,0.0,31,true,116.88359,1.612808437316323,0.0026222519061584984,-0.03828436,54,19,0.03586206,0,61,false,506,93390.16624034825,26.06313484391026,3583.2285,13.262613,57,51729.46280305221,63.38400391181573,816.12805,13.567043,57,62330.516314433735,55.09556163760012,1131.3165,12.775168,1.2213275,0,0.7918749,0.30443,0.48744488,,,0,,,,NOT_AVAILABLE,129.41927922931617,-1.0358458184781765,51.59877266890158,45.91336173631599,100001,5956.0,5781.0,6360.5063,1.865,1.595,2.06,0.938,0.8242,1.0411,200111,5.7495017,5.0414586,6.1028633,37.477783,31.33855,43.617016,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240235111968768,,13,26.39995,61.1518
