dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20171029_oid,col1,col2
3.88E-04,1.63572E+18,Gaia DR2 511264699246655488,5.11265E+17,1605172732,2015.5,26.59908237,0.023145295,61.25825403,0.029618616,0.37676299,0.038016646,9.910474,-1.023077908,0.038800224,-0.212669891,0.05931156,-0.4517847,0.023702173,-0.62055206,0.35563087,0.15572117,0.34298798,-0.47470558,0.025247216,-0.10277553,-0.6070105,487,487,481,6,4.8024096,639.2713,0,0,31,TRUE,106.33763,1.581965758,0.006087627,-0.030521486,55,18,0.0448279,0,64,FALSE,525,9248218.947,5027.317652,1839.5931,8.27322,57,4654123.164,5487.564427,848.1218,8.681793,57,6595137.435,7155.489468,921.6892,7.7138605,1.2163705,0,0.9679327,0.40857315,0.55935955,,,0,,,,NOT_AVAILABLE,129.4907839,-0.911674296,51.79561812,45.95564444,100001,5363.3335,5350,5382,,,,,,,200111,59.871567,59.456978,60.17037,2672.238,2271.9658,3072.5103,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264699246655488,,11,26.59974,61.25803
4.60E-04,1.63572E+18,Gaia DR2 511217763841681536,5.11218E+17,33987988,2015.5,26.61025153,0.017574474,61.2443978,0.021467431,0.320922434,0.029983594,10.703268,-1.135299224,0.030492624,-0.215465944,0.042725737,-0.45115706,-0.012849533,-0.58163965,0.34777638,0.16405815,0.31859785,-0.39163744,0.09368679,-0.10611519,-0.621342,516,516,511,5,7.6415176,789.2012,0,0,31,TRUE,323.7591,1.620233696,0.004462239,0.002239732,59,18,0.03541467,0,62,FALSE,532,241444.6991,45.9903281,5249.902,12.231321,56,134063.5864,234.5731484,571.5214,12.533111,56,161119.6315,125.6666565,1282.1191,11.744049,1.2225707,0,0.78906155,0.30178928,0.48727226,,,0,,,,NOT_AVAILABLE,129.4989659,-0.92408095,51.7920634,45.94099028,100001,5989.8447,5802.5,6601.77,,,,,,,200111,8.887874,7.3165812,9.471062,91.61207,77.8898,105.334335,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217763841681536,,12,26.61103,61.24413
4.18E-05,1.63572E+18,Gaia DR2 511241815659912064,5.11242E+17,1453637969,2015.5,26.38727122,0.018937913,61.24668396,0.022249149,1.531624382,0.031410315,48.76183,8.074014663,0.033468221,-4.323622936,0.046175637,-0.39850298,-0.004563598,-0.5754208,0.295844,-0.011305671,0.24670021,-0.33949986,0.108210735,-0.081127,-0.5859702,486,486,452,34,14.20804,1019.45264,0,0,31,TRUE,384.7645,1.644688526,0.005051328,-0.022191133,55,18,0.03702355,0,61,FALSE,474,468080.6467,189.0841558,2475.515,11.512564,50,269710.3919,263.3870096,1024.0079,11.774144,52,290726.449,399.3952093,727.9167,11.103209,1.1973083,0,0.67093563,0.26158047,0.40935516,,,0,,,,NOT_AVAILABLE,129.3935953,-0.944360313,51.66119714,45.99789362,100001,6318.6665,6257,6534.6665,,,,,,,200111,2.3202949,2.169438,2.366256,7.731839,7.4815803,7.982098,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241815659912064,,13,26.3872,61.24666
1.56E-04,1.63572E+18,Gaia DR2 511264458728491136,5.11264E+17,233619276,2015.5,26.44623562,0.028931251,61.24613286,0.034116221,0.373109182,0.047424664,7.867408,-1.019921542,0.053270144,-0.377763989,0.075602568,-0.38133,-0.0270267,-0.5087184,0.31669486,-0.005020271,0.27115005,-0.29277351,0.07757106,-0.042816266,-0.52470505,451,0,450,1,-1.6203382,397.77094,0,0,31,FALSE,6.251193,1.524657178,0.007661131,-0.014455572,51,19,0.08263409,0,55,FALSE,468,5784.231336,2.784605533,2077.2175,16.282751,49,2606.120155,9.103474191,286.27753,16.811401,50,4814.265441,13.62194488,353.41983,15.555594,1.2828646,0,1.2558069,0.5286503,0.72715664,,,0,,,,NOT_AVAILABLE,129.4214542,-0.93898085,51.69584058,45.98287686,100001,4867.657,4672.8477,5000,2.304,1.9154,2.4801,1.1478,0.99,1.26,200111,1.9224805,1.8220568,2.086117,1.869384,1.3430738,2.3956943,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264458728491136,,14,26.44646,61.24602
1.62E-04,1.63572E+18,Gaia DR2 511264458728491008,5.11264E+17,321096453,2015.5,26.4515899,0.019055667,61.24654327,0.023530229,0.208641591,0.031693685,6.583065,-0.994131395,0.033736828,-0.57829617,0.048730579,-0.44751775,0.027176838,-0.56402564,0.3325696,0.022974554,0.30824143,-0.40669206,0.063606836,-0.035420462,-0.61212575,525,525,500,25,20.549173,1462.5604,0,1.839708907,31,TRUE,348.45547,1.583836529,0.004841373,-0.003227045,59,19,0.039007027,0,63,TRUE,540,791877.2653,546.573045,1448.8041,10.941721,58,402625.2254,668.9088477,601.91345,11.339136,56,562103.7025,786.7003425,714.508,10.387379,1.2182809,1,0.95175743,0.39741516,0.55434227,,,0,,,,NOT_AVAILABLE,129.4238874,-0.938040837,51.69932605,45.98190919,100002,5403.25,5370.6665,5460.5,1.9755,1.547,2.2535,0.99,0.741,1.132,200111,31.094273,30.445683,31.472712,742.4646,565.00586,919.92334,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264458728491008,,15,26.45181,61.24642
1.08E-04,1.63572E+18,Gaia DR2 511217557683252096,5.11218E+17,127782624,2015.5,26.6980752,0.012294201,61.24178227,0.014976862,0.285184404,0.021626709,13.186676,-1.130107694,0.02126807,-0.288605143,0.030993719,-0.46217766,0.13358486,-0.49132577,0.24548987,-0.09081905,0.22500148,-0.29603687,-0.095834814,0.12919116,-0.5905135,505,0,502,3,-6.4463077,319.70978,0,0,31,FALSE,55.77051,1.585395424,0.003213389,-0.019681245,58,20,0.04099337,0,61,FALSE,520,44299.36762,7.728844671,5731.6934,14.0723715,35,23475.93701,51.40597295,456.67722,14.42483,35,31747.54388,42.84741517,740.9442,13.507645,1.2465975,1,0.9171858,0.35245895,0.5647268,,,0,,,,NOT_AVAILABLE,129.5408153,-0.917669475,51.84235297,45.91714682,100002,5333.1,5087.5,5809.2646,,,,,,,200111,5.547496,4.67535,6.0960374,22.428883,17.91662,26.941145,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217557683252096,,16,26.69796,61.24169
4.55E-04,1.63572E+18,Gaia DR2 511264664886921856,5.11265E+17,580109985,2015.5,26.58182339,0.03429593,61.24130953,0.03962296,0.187322514,0.054633564,3.4287076,-1.1448565,0.064877839,-0.329644904,0.087368281,-0.37029952,-0.07577994,-0.47396764,0.27235305,0.09404301,0.2278195,-0.28071928,0.14324617,-0.12778738,-0.58004063,410,0,409,1,2.4212828,476.06403,0.069807212,0.293208903,31,FALSE,4.8594365,1.518829223,0.009273997,-8.67E-04,48,19,0.09580717,0,57,FALSE,420,4705.36024,3.272842633,1437.6982,16.506884,51,2180.539212,21.11242788,103.28226,17.004978,49,4002.044181,14.91902692,268.251,15.756215,1.3139447,0,1.2487631,0.49809456,0.7506685,,,0,,,,NOT_AVAILABLE,129.4862493,-0.929990195,51.7728912,45.9453323,100001,4917.025,4730.093,5129.02,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264664886921856,,17,26.58257,61.24103
4.50E-04,1.63572E+18,Gaia DR2 511217729481951616,5.11218E+17,144834204,2015.5,26.58427836,0.053514649,61.23932641,0.067771422,0.176762338,0.092820151,1.904353,-2.11828036,0.091719261,-2.478315544,0.132773001,-0.3189955,-0.019363359,-0.4744529,0.25992438,0.13536353,0.1894811,-0.17839405,-0.028674833,0.04822041,-0.5026293,458,458,424,34,64.85584,6492.6206,0.409856496,89.33497908,31,FALSE,5.3210325,1.616064826,0.014342979,-0.042007886,52,19,0.07825032,0,60,FALSE,484,338019.2089,554.2155924,609.90564,11.866013,56,181312.9011,714.6723475,253.70073,12.205317,56,234031.8774,1295.546696,180.64334,11.338733,1.2287608,0,0.8665838,0.33930397,0.52727985,,,0,,,,NOT_AVAILABLE,129.4878228,-0.931679176,51.77289178,45.94302406,100001,5735,5409.5,6009.75,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481951616,,19,26.585,61.23904
5.13E-04,1.63572E+18,Gaia DR2 511217695122212480,5.11218E+17,619698528,2015.5,26.62316795,0.020024884,61.23892875,0.024673755,0.312727812,0.033125292,9.440757,-1.066101957,0.035089869,-0.147545014,0.051456948,-0.44738334,-0.018083699,-0.5470784,0.29234636,0.07314618,0.27882805,-0.38268635,0.005784701,0.003778202,-0.5880033,453,0,452,1,-4.3482056,328.64328,0,0,31,FALSE,15.972831,1.50115658,0.005315177,-0.012999744,55,19,0.06117525,0,60,FALSE,469,13280.60629,4.302652767,3086.609,15.380321,51,5660.769241,14.06896801,402.35852,15.969199,51,11405.16792,16.23388669,702.55316,14.619165,1.2850269,0,1.3500338,0.58887863,0.7611551,,,0,,,,NOT_AVAILABLE,129.506198,-0.928110663,51.79572111,45.93311262,100001,4774.24,4510.92,4970.44,,,,,,,200111,3.6591728,3.3759952,4.0988426,6.267259,4.693322,7.841196,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217695122212480,,20,26.62402,61.23862
4.92E-04,1.63572E+18,Gaia DR2 511217729481954816,5.11218E+17,1676967853,2015.5,26.61212516,0.033726041,61.23643655,0.039595902,0.269444712,0.051718361,5.2098465,-1.059293818,0.058904726,-0.281068874,0.080704136,-0.46718428,-0.040467747,-0.59008455,0.3702496,0.064053565,0.35130844,-0.45527217,0.041930087,-0.0245193,-0.6096726,412,404,396,16,34.376823,2353.1836,0.177107937,15.40090166,31,FALSE,25.691553,1.568194324,0.008645669,0.027597215,48,19,0.05771771,0,58,TRUE,415,273203.8418,132.5885297,2060.539,12.097149,52,140620.3116,223.9427656,627.9297,12.481268,51,196999.9863,272.3340716,723.3762,11.525755,1.2357817,0,0.955513,0.38411903,0.57139397,,,0,,,,NOT_AVAILABLE,129.5015318,-0.931671202,51.78732316,45.93368776,100001,5223.5,4850,5403.4272,,,,,,,200111,15.320925,14.317578,17.771524,157.43855,115.99823,198.87888,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481954816,,21,26.61294,61.23614
2.67E-04,1.63572E+18,Gaia DR2 511264424368755584,5.11264E+17,1006191979,2015.5,26.48380614,0.018818482,61.23480705,0.023504339,0.343385578,0.032227627,10.655006,-1.06346022,0.035941887,-0.223217461,0.05150862,-0.3927214,-0.04052085,-0.5153363,0.3123299,0.1771947,0.26769492,-0.31914824,0.18096738,-0.19061747,-0.6423434,472,472,467,5,-1.051873,430.12183,0,0,31,TRUE,202.20094,1.540550269,0.005070061,-0.006831221,53,18,0.040916298,0,57,TRUE,493,6739981.072,3646.362328,1848.4124,8.616719,53,2980911.101,4914.816375,606.51526,9.165516,55,5399338.821,9585.5977,563.2762,7.9310684,1.243364,0,1.2344475,0.54879665,0.6856508,,,0,,,,NOT_AVAILABLE,129.4415042,-0.946270643,51.70982701,45.96388883,100001,4921.96,4800.56,5114,,,,,,,200111,69.272446,64.16751,72.820366,2537.2778,2164.6704,2909.8853,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264424368755584,,24,26.48418,61.23461
5.15E-04,1.63572E+18,Gaia DR2 511217729481958400,5.11218E+17,563182023,2015.5,26.60983888,0.020597669,61.23273164,0.024769765,0.371396772,0.036500087,10.17523,-1.200359598,0.035376638,-0.070962232,0.050846716,-0.48026985,0.09914864,-0.58701235,0.37025523,0.021762488,0.34409264,-0.38984215,0.065812804,-0.0779147,-0.62599,448,448,447,1,0.53005826,457.26553,0,0,31,TRUE,229.54085,1.596063346,0.00498948,0.025614591,51,16,0.039251525,0,58,FALSE,474,161442.6911,55.61085228,2903.0789,12.66832,51,85378.22434,137.1194916,622.65564,13.023021,49,113417.1885,109.6483859,1034.3717,12.125223,1.2313683,0,0.8977976,0.35470104,0.54309654,,,0,,,,NOT_AVAILABLE,129.5012404,-0.935525021,51.78323986,45.93106642,100001,5461.915,5195.283,6218.0176,1.938,1.5534,2.1301,0.9757,0.7745,1.078,200111,7.6929874,5.935824,8.502888,47.453094,40.442535,54.463654,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217729481958400,,25,26.61069,61.23242
5.49E-04,1.63572E+18,Gaia DR2 511217660762484096,5.11218E+17,1087122047,2015.5,26.61925211,0.018077529,61.23067105,0.021328611,0.318791921,0.029821706,10.689929,-1.33548741,0.031733837,-0.287326663,0.044692851,-0.45752624,-0.04941282,-0.57781446,0.33403227,0.032762907,0.3116735,-0.40779307,0.06495893,-0.026196124,-0.61168236,499,499,497,2,4.7545695,655.9154,0,0,31,TRUE,253.04424,1.60056476,0.004640923,-0.030437132,57,19,0.03678395,0,62,TRUE,526,177225.8431,71.76317933,2469.593,12.567048,55,93755.05798,183.3506168,511.34302,12.921401,53,124112.1762,162.4847074,763.8391,12.027384,1.2293198,0,0.8940172,0.35435295,0.53966427,,,0,,,,NOT_AVAILABLE,129.5061048,-0.936580129,51.78732268,45.92697923,100001,5430.6665,5070,6120.7007,,,,,,,200111,9.515205,7.490696,10.917131,70.94856,60.288383,81.60874,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762484096,,27,26.62013,61.23032
4.42E-04,1.63572E+18,Gaia DR2 511264252570065024,5.11264E+17,419641886,2015.5,26.5584367,0.013369037,61.22884127,0.016685183,0.30995767,0.024727528,12.534924,-1.065664918,0.024677968,-0.158741217,0.035653509,-0.43484294,-0.044215076,-0.52703834,0.31829724,0.13936302,0.2810486,-0.34602314,0.13581046,-0.19140741,-0.64209193,478,152,473,5,0.77020776,491.27258,0,0,31,TRUE,156.93927,1.567014941,0.003399685,0.004659187,54,17,0.039518632,0,59,FALSE,501,120463.1709,61.80947423,1948.9435,12.98623,55,60206.04212,116.7394032,515.7302,13.402288,52,89363.4841,115.1859066,775.8196,12.38402,1.2416204,0,1.0182686,0.41605854,0.60221004,,,0,,,,NOT_AVAILABLE,129.4778778,-0.944552118,51.74981211,45.9403772,100001,5202.6665,5106.54,5325,,,,,,,200111,8.929556,8.523984,9.268904,52.633034,43.4947,61.771366,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264252570065024,,28,26.55911,61.22854
