105.756	40.687	5.7807	0.1229	8.4859	0.1184	10.2678	0.1199	27.8685	0.3345
329.07	78.359	0.3879	0.2857	1.7735	0.284	1.8154	0.2841	38.8318	4.4828
782.89	110.511	3.1274	0.1404	5.8251	0.141	6.6115	0.1409	30.8846	0.6104
471.768	270.003	-6.3507	0.2336	-3.7779	0.233	7.3895	0.2335	105.3737	0.9051
578.812	277.783	-0.5585	0.2718	0.964	0.2731	1.1141	0.2728	60.044	7.0141
180.204	300.437	-5.0507	0.0303	-2.8251	0.0299	5.7871	0.0302	104.6103	0.1496
594.559	372.601	3.8698	0.0235	6.6962	0.0247	7.734	0.0244	29.9879	0.0904
390.278	378.699	-4.3751	0.1034	-2.0859	0.1017	4.8469	0.1031	102.7454	0.6092
456.2	384.93	2.8934	0.2005	3.7077	0.1969	4.7031	0.1983	26.0162	1.2077
319.001	387.218	2.643	0.0229	19.8443	0.0238	20.0196	0.0238	41.2068	0.0341
301.244	395.827	3.455	0.2367	4.8365	0.233	5.9438	0.2343	27.2298	1.1292
399.757	418.382	-3.6215	0.1191	-3.0389	0.1171	4.7276	0.1183	110.0004	0.7168
578.698	418.653	2.7208	0.1369	4.1794	0.1352	4.987	0.1357	28.4679	0.7798
414.045	420.044	-4.3558	0.2603	-2.4809	0.2546	5.0128	0.2589	104.8322	1.4795
899.298	419.553	-0.0315	0.0995	-0.0016	0.0996	0.0315	0.0995	91.4851	90.4566
435.194	422.161	-4.0	0.3291	-1.7135	0.3247	4.3515	0.3284	101.5943	2.1622
447.165	422.187	-3.9436	0.2926	-3.1519	0.2858	5.0484	0.2899	109.3166	1.6453
393.562	425.731	2.3518	0.0508	3.0957	0.05	3.8877	0.0503	26.3879	0.3707
439.121	427.7	-4.4461	0.1499	-3.6343	0.1475	5.7425	0.1489	109.6316	0.743
421.005	444.933	-4.9612	0.1304	-2.9697	0.1295	5.7821	0.1301	105.4518	0.6448
261.231	446.299	-4.7131	0.1206	-3.6692	0.1191	5.973	0.12	108.9508	0.5757
443.986	448.578	-3.9194	0.2457	-3.4309	0.2434	5.2089	0.2447	110.5989	1.3457
470.193	449.251	-3.6408	0.072	-2.2438	0.0713	4.2767	0.0718	105.8228	0.4809
476.311	450.441	-10.458	0.2298	-8.4397	0.2319	13.4387	0.2306	109.4519	0.4917
444.796	458.825	-4.0841	0.0839	-2.8355	0.0832	4.9719	0.0837	107.3859	0.4822
490.085	462.898	-3.5807	0.2247	-2.3053	0.2227	4.2586	0.2241	106.3873	1.5075
350.698	466.227	-3.77	0.1576	-3.0103	0.1559	4.8244	0.1569	109.3033	0.9318
413.16	468.326	-4.3278	0.1921	-2.242	0.1897	4.8741	0.1916	103.6932	1.126
437.514	472.156	-4.6689	0.188	-2.5375	0.1867	5.3139	0.1877	104.2618	1.0118
460.986	473.942	-3.8997	0.1545	-2.0891	0.1517	4.424	0.1539	104.0891	0.9966
364.504	478.776	-4.3096	0.1101	-2.7377	0.109	5.1056	0.1098	106.2128	0.616
356.839	483.408	-4.1239	0.2628	-1.8956	0.2594	4.5388	0.2622	102.3433	1.6553
493.46	489.443	-3.5093	0.2819	-2.7806	0.2761	4.4773	0.2796	109.196	1.7893
564.758	490.043	2.1815	0.0814	2.5327	0.0809	3.3427	0.0811	24.6304	0.6954
468.872	514.904	-4.8609	0.222	-2.1107	0.221	5.2994	0.2218	101.7359	1.1992
681.547	520.839	0.2786	0.2724	3.3792	0.273	3.3907	0.273	42.6437	2.3066
499.562	521.721	2.0173	0.0213	10.0127	0.0219	10.2139	0.0218	39.3044	0.0613
511.645	525.544	-6.0097	0.306	-3.6792	0.3096	7.0465	0.307	105.7377	1.248
305.956	529.378	4.7302	0.0351	14.9424	0.035	15.6732	0.035	36.217	0.064
487.603	529.338	-4.1111	0.3184	-1.1142	0.3152	4.2594	0.3182	97.5821	2.1403
181.174	529.555	-3.6037	0.1652	-1.145	0.1638	3.7812	0.165	98.813	1.2504
