418.72	408.991	-3.1627	0.5369	-1.0215	0.5341	3.3236	0.5367	98.9498	4.6258
524.417	506.538	1.1395	0.0518	1.2915	0.0518	1.7224	0.0518	24.2889	0.8616
616.348	628.252	7.1178	0.0275	7.4584	0.0285	10.3097	0.028	23.1693	0.0779
621.491	627.97	-3.9568	0.0315	-1.138	0.0307	4.1172	0.0315	98.023	0.219
177.155	635.21	0.6279	0.2014	0.8085	0.2034	1.0237	0.2026	26.0823	5.6708
572.874	708.798	-1.2992	0.0978	0.0755	0.0976	1.3014	0.0978	88.3366	2.1534
566.878	737.506	-0.1358	0.4775	0.9507	0.4706	0.9603	0.4708	49.0641	14.0434
915.908	817.595	-0.6539	0.269	-0.0582	0.2655	0.6565	0.269	92.5439	11.7397
613.315	920.123	-0.0124	0.1424	0.2605	0.1419	0.2608	0.1419	46.364	15.5823
620.674	624.622	3.1405	0.0619	17.0786	0.0688	17.365	0.0686	39.7903	0.1131
620.918	632.115	-12.0764	0.0698	-4.5504	0.064	12.9053	0.0691	100.3232	0.1535
