339.031	50.944	0.2155	0.0623	0.5317	0.0624	0.5737	0.0624	33.971	3.1161
38.528	153.794	-0.3101	0.0887	0.0575	0.0895	0.3154	0.0887	84.7501	8.0568
385.288	232.11	0.1339	0.1311	0.1837	0.1317	0.2273	0.1315	26.9578	16.5776
379.144	260.568	-0.4278	0.048	0.6709	0.0482	0.7957	0.0481	61.2607	1.7327
193.79	264.462	-6.3403	0.3291	-0.9592	0.3329	6.4124	0.3292	94.3012	1.4707
319.979	301.532	-3.9335	0.0947	-2.9072	0.0958	4.8912	0.0951	108.2338	0.5568
391.325	403.364	-4.1165	0.2634	-1.0514	0.2657	4.2487	0.2635	97.1638	1.777
434.963	424.542	-5.9393	0.2111	-3.222	0.2134	6.7569	0.2116	104.2397	0.8971
745.632	454.794	-4.3592	0.3677	-2.9935	0.3688	5.2881	0.368	107.2391	1.9937
617.923	457.261	2.3142	0.031	3.5123	0.031	4.2062	0.031	28.3098	0.2112
427.338	460.557	0.366	0.0253	0.7004	0.0257	0.7902	0.0256	31.2044	0.9284
427.774	463.48	-0.6539	0.0269	-0.0428	0.0264	0.6553	0.0269	91.8708	1.1739
457.703	469.918	-6.4921	0.3247	-3.5131	0.3266	7.3817	0.3251	104.2095	1.2617
361.986	494.995	-4.1259	0.1217	-4.1246	0.123	5.834	0.1224	112.4954	0.6008
465.631	510.848	-5.9704	0.2027	-3.0029	0.2046	6.683	0.2031	103.3503	0.8707
489.061	512.575	-6.2568	0.2651	-3.4102	0.2671	7.1259	0.2655	104.2961	1.0674
576.201	518.447	-4.86	0.2262	-3.809	0.2278	6.1748	0.2268	109.0437	1.0522
436.597	521.978	-5.2293	0.3201	-3.6497	0.3232	6.377	0.3211	107.4561	1.4427
481.853	526.0	-5.857	0.1105	-3.6341	0.1112	6.8929	0.1107	105.9092	0.4602
482.827	536.31	-5.4026	0.3139	-3.8319	0.3165	6.6235	0.3148	107.6737	1.3614
505.653	539.845	-6.0563	0.1759	-3.591	0.177	7.0409	0.1762	105.3324	0.7168
535.059	545.745	3.2785	0.031	3.3818	0.0311	4.7101	0.0311	22.9442	0.189
487.563	557.266	-5.6396	0.2071	-3.5257	0.2081	6.651	0.2074	106.0062	0.8932
533.179	559.222	-3.6027	0.0686	-3.0938	0.069	4.7488	0.0688	110.3271	0.4149
28.645	565.936	-3.5051	0.1662	-0.8624	0.1684	3.6096	0.1663	96.911	1.3202
348.095	566.397	4.7758	0.222	5.0658	0.2242	6.9621	0.2232	23.344	0.9183
527.154	566.474	-4.7212	0.1717	-3.1338	0.1732	5.6666	0.1721	106.7876	0.8702
608.002	597.47	-4.5016	0.0352	-4.4835	0.0353	6.3535	0.0352	112.4423	0.1589
470.585	600.166	-4.5157	0.3243	-4.2089	0.3275	6.173	0.3258	111.4928	1.512
536.469	606.15	-6.0128	0.1503	-2.6257	0.1513	6.5611	0.1505	101.7952	0.6571
332.684	610.987	3.1996	0.0479	3.2842	0.0482	4.5851	0.048	22.8739	0.3001
146.939	637.961	-0.5899	0.3581	-0.1894	0.3626	0.6196	0.3585	98.8977	16.5759
643.898	685.256	-4.822	0.2591	-2.4164	0.2611	5.3936	0.2595	103.3085	1.3785
348.072	707.403	-0.0246	0.2419	-0.0074	0.2444	0.0257	0.2421	98.4121	269.8334
144.165	874.901	-4.1123	0.1861	-3.8458	0.1889	5.6304	0.1874	111.5413	0.9535
598.334	907.855	-0.8223	0.2303	-0.2093	0.2346	0.8486	0.2306	97.141	7.7852
822.926	946.185	-4.1047	0.2029	-3.1346	0.2062	5.1647	0.2041	108.6839	1.132
426.422	13.767	-0.3099	0.0681	-0.2414	0.0681	0.3928	0.0681	108.957	4.9672
651.798	143.583	-0.116	0.3475	0.0902	0.3468	0.147	0.3473	71.0685	67.6778
774.724	332.867	-0.3075	0.1075	0.0789	0.1076	0.3174	0.1075	82.8025	9.7006
682.571	335.927	0.0028	0.3073	-0.0844	0.3078	-0.0844	0.3078	45.9537	104.4605
535.323	426.667	-7.5408	0.1572	-5.0141	0.1576	9.0557	0.1573	106.8104	0.4977
532.96	439.983	-5.7714	0.1558	-4.5972	0.1561	7.3786	0.156	109.2694	0.6055
512.898	441.864	-6.911	0.1355	-4.7022	0.1352	8.359	0.1354	107.1156	0.464
464.697	444.472	-6.496	0.1342	-4.2716	0.1354	7.7746	0.1345	106.6641	0.4958
471.829	471.681	-4.6618	0.032	-3.2617	0.0321	5.6896	0.032	107.4896	0.1612
562.211	506.111	-5.0236	0.1585	-3.4526	0.1588	6.0957	0.1586	107.2496	0.7454
513.679	516.462	-5.6084	0.2718	-3.3284	0.2736	6.5217	0.2723	105.3439	1.1959
456.508	535.739	-5.1624	0.1089	-3.1215	0.1096	6.0327	0.1091	105.5797	0.518
665.938	538.437	5.2544	0.1786	5.5465	0.1792	7.6402	0.1789	23.2745	0.6708
686.675	630.409	-5.2955	0.1471	-4.7414	0.1486	7.108	0.1477	110.9201	0.5955
838.314	633.721	-6.085	0.1495	-3.7914	0.1507	7.1695	0.1498	105.9627	0.5987
747.42	684.735	-4.9698	0.0831	-3.3948	0.0838	6.0186	0.0833	107.1684	0.3966
630.464	208.984	-5.7076	0.1612	-2.9642	0.162	6.4314	0.1613	103.7224	0.7187
333.476	338.421	-0.288	0.0561	-0.2562	0.0548	0.3855	0.0556	110.8322	4.1296
