357.089	412.045	-4.069	0.1699	-3.8642	0.1738	5.6115	0.1718	111.7604	0.8768
431.942	450.407	-2.7077	0.1662	-2.2749	0.1699	3.5365	0.1677	110.0176	1.3587
430.741	464.349	-3.5263	0.1421	-2.9439	0.1453	4.5936	0.1434	109.9279	0.8944
508.651	474.027	-4.6683	0.3349	-2.3316	0.3386	5.2182	0.3357	103.2701	1.8427
483.326	483.643	-5.088	0.2793	-2.552	0.2855	5.6921	0.2806	103.3186	1.4122
493.192	538.003	-5.0359	0.1542	-2.7153	0.157	5.7213	0.1548	104.1665	0.7751
537.667	547.947	-0.6743	0.0314	-0.4008	0.0318	0.7844	0.0315	105.3624	1.1505
190.36	676.724	-0.581	0.1629	-0.4335	0.1661	0.7249	0.1641	108.3629	6.4842
645.441	709.141	-3.914	0.3324	-3.1322	0.3378	5.013	0.3345	109.3346	1.9116
586.066	750.258	-0.5028	0.0745	0.8489	0.0757	0.9866	0.0754	60.3181	2.1895
580.015	778.995	-0.2261	0.2606	0.0394	0.2657	0.2295	0.2608	85.0581	32.5538
334.338	801.544	-4.6347	0.2814	-3.4509	0.2868	5.7783	0.2833	108.3356	1.4048
928.962	859.158	-1.055	0.1834	-0.3451	0.187	1.1101	0.1838	99.0567	4.743
626.53	961.598	-0.7533	0.1085	-0.4545	0.1095	0.8798	0.1088	105.5523	3.5422
538.753	998.74	0.6907	0.0907	0.7699	0.0914	1.0343	0.0911	24.0518	2.523
630.654	670.685	-4.9002	0.0256	2.3602	0.0259	5.439	0.0256	77.1408	0.135
635.873	668.969	-5.4381	0.0402	0.4842	0.0416	5.4597	0.0402	87.456	0.2112
634.03	672.283	1.2323	0.07	2.5672	0.0609	2.8477	0.0627	32.1788	0.6304
