dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20151202_oid,col1,col2
5.39E-04,1.63572E+18,Gaia DR2 2014635984508508160,2.01464E+18,430334609,2015.5,343.634632,0.022108316,60.79918897,0.024171711,0.326897744,0.02844897,11.490671,-2.876364973,0.045275749,-1.622349914,0.041550945,-0.042783696,0.13874507,-0.305789,0.002273597,0.25762308,-0.07153297,-0.10032731,-0.2589656,0.15109074,-0.003833982,282,0,280,2,7.392459,486.3772,0.189517098,6.718261261,31,FALSE,14.742186,1.363348551,0.006404941,0.06192121,33,18,0.05035293,0,37,FALSE,308,24930.20003,73.28172725,340.1967,14.696551,27,6181.817946,43.01711807,143.706,15.873598,24,29203.88318,328.3837118,88.93219,13.598318,1.419391,1,2.27528,1.1770468,1.0982332,,,0,,,,NOT_AVAILABLE,109.1491608,1.094647769,25.28326828,58.82208488,100002,3932.1804,3466,4522.1997,1.9877,1.8794,2.218,0.9805,0.9284,1.1038,200111,8.63766,6.5307565,11.117467,16.070177,12.63154,19.508814,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635984508508160,,25,343.6357,60.79905
5.45E-04,1.63572E+18,Gaia DR2 2014635675271057280,2.01464E+18,745192203,2015.5,343.6083525,0.024517054,60.79933839,0.025910558,0.303107088,0.030332958,9.992665,-2.815426476,0.049424389,-1.644447077,0.045665876,0.060841482,0.12691908,-0.35646725,-0.028995458,0.26163805,-0.10372368,-0.14193685,-0.20479521,0.17215805,0.010094941,277,0,276,1,5.367254,415.2566,0.167490091,3.942423381,31,FALSE,12.57382,1.356662164,0.006955543,0.001522539,32,17,0.05436074,0,37,FALSE,290,15378.43851,51.94988773,296.02448,15.221086,29,3712.515823,25.02028151,148.38026,16.427217,32,19179.41253,236.7230952,81.020454,14.0548315,1.488573,0,2.372386,1.2061319,1.166254,,,0,,,,NOT_AVAILABLE,109.1376779,1.10035669,25.26674756,58.83163849,100001,3431,3410.75,3823.7,2.3485,2.1689,2.6671,1.1432,1.074,1.2913,200111,11.515703,9.271805,11.652849,16.556118,12.546352,20.565884,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635675271057280,,26,343.6094,60.79915
5.56E-04,1.63572E+18,Gaia DR2 2014636396825357056,2.01464E+18,5676268,2015.5,343.5755483,0.024387579,60.80499314,0.0241698,0.268187496,0.029041805,9.234532,-2.805120998,0.04831282,-1.65692797,0.045063184,0.05475008,0.26816046,-0.4177247,-0.0451097,0.1643737,-0.13940996,-0.19761913,-0.271138,0.20343465,0.031043917,279,0,277,2,4.3339243,385.28116,0.148622832,3.296105667,31,FALSE,14.490074,1.364601259,0.007029826,0.11348598,32,19,0.054675754,0,36,FALSE,295,16876.26796,6.126918813,2754.446,15.120174,30,4707.899017,18.60539056,253.03952,16.169321,29,19522.3588,41.0702674,475.34042,14.035589,1.4357593,0,2.1337318,1.0491467,1.0845852,,,0,,,,NOT_AVAILABLE,109.1257286,1.112412082,25.25391791,58.84725884,100001,3832.9023,3557,4321.365,1.814,1.7216,1.9171,0.891,0.8439,0.9525,200111,9.428039,7.417114,10.947353,17.284168,12.706362,21.861975,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636396825357056,,30,343.5766,60.80478
1.54E-04,1.63572E+18,Gaia DR2 2014636431181369472,2.01464E+18,1405325706,2015.5,343.59484,0.113601114,60.80540904,0.100802141,1.017433548,0.142012139,7.1644125,-3.530968051,0.228215591,-1.349130979,0.186003131,0.15535809,0.095295854,-0.19927953,-0.14532958,0.28271005,-0.25923738,-0.11531046,-0.42731798,0.16664067,0.14830719,243,0,234,9,53.35888,4316,1.045814503,145.9919761,31,FALSE,0.83594537,1.281270068,0.029159723,0.03970342,27,15,0.21567227,0,37,FALSE,265,15498.14074,34.05071041,455.14883,15.2126665,11,5224.419342,147.5152162,35.416138,16.056293,11,21198.00523,498.0942185,42.558224,13.946182,1.704877,0,2.1101112,0.843627,1.2664843,,,0,,,,NOT_AVAILABLE,109.1343831,1.108690482,25.26679413,58.84059968,102001,3960,3620.6667,4422.0127,,,,,,,200111,2.1373305,1.7140446,2.5567305,1.0120894,0.72532976,1.298849,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431181369472,,32,343.5949,60.80556
4.03E-04,1.63572E+18,Gaia DR2 2014635915789035136,2.01464E+18,124181821,2015.5,343.6970825,0.028458749,60.80899915,0.02952535,0.319456935,0.035665032,8.957147,-2.840199281,0.056974207,-1.795457803,0.052407328,0.02992318,0.31590852,-0.32515463,0.092916586,0.20167392,-0.00498757,-0.10058749,-0.23598899,0.22578041,0.023243984,260,0,260,0,6.07536,417.35208,0.205626709,5.501932564,31,FALSE,10.385561,1.371203186,0.0088302,0.082597226,30,19,0.06025355,0,34,FALSE,287,14725.01446,32.49181555,453.1915,15.268227,32,3798.836793,32.73401184,116.051674,16.402262,30,17171.23157,103.3772372,166.10263,14.174916,1.424112,0,2.2273455,1.1340351,1.0933104,,,0,,,,NOT_AVAILABLE,109.1808679,1.090258476,25.33698583,58.80625685,100001,4151.1035,3516.3333,4937.84,2.0727,1.9149,2.2175,1.0133,0.9449,1.0881,200111,5.69243,4.0230074,7.9331336,8.668508,6.41036,10.926655,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014635915789035136,,36,343.6979,60.80894
4.25E-04,1.63572E+18,Gaia DR2 2014636362465609984,2.01464E+18,657585621,2015.5,343.5510652,0.028517092,60.80934767,0.027393953,0.189145826,0.035489598,5.329613,-2.743973273,0.057599794,-1.469252542,0.052126496,0.057355806,0.2794461,-0.21911933,-0.044893652,0.21992993,-0.1386899,-0.07511673,-0.1971233,0.1787772,0.07928702,261,0,260,1,2.4717329,314.22476,0.132844773,1.769775201,31,FALSE,11.071464,1.347141312,0.007810018,0.026771413,30,18,0.06079364,0,35,FALSE,279,11262.27451,10.0248268,1123.4384,15.5593,29,2934.46554,15.35258182,191.13824,16.682566,27,13866.41498,67.83240674,204.42169,14.407009,1.491784,1,2.2755566,1.1232653,1.1522913,,,0,,,,NOT_AVAILABLE,109.1168743,1.121533308,25.24453873,58.85900747,100002,3731.0632,3482,4292.1553,2.0577,1.9155,2.26,0.999,0.944,1.1175,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636362465609984,,38,343.5502,60.8094
5.31E-04,1.63572E+18,Gaia DR2 2014636431185099264,2.01464E+18,1582437433,2015.5,343.6130775,0.023817927,60.81008154,0.025350863,0.303522521,0.0307929,9.856899,-2.801034585,0.052754855,-1.570365441,0.046869943,0.013372397,0.07958629,-0.19370975,0.03317163,0.15355049,0.002737796,-0.010521905,-0.3090257,0.05911116,0.09209552,284,0,280,4,5.308704,418.35104,0.183444807,4.709771221,31,FALSE,12.070857,1.389419443,0.007021039,0.040960122,34,19,0.057333123,0,38,FALSE,309,16730.14335,5.986028503,2794.8652,15.129617,30,4516.898548,14.8004869,305.18582,16.214287,32,19214.92016,35.93220461,534.7548,14.052823,1.4185066,1,2.1614637,1.0846701,1.0767937,,,0,,,,NOT_AVAILABLE,109.144427,1.109028088,25.28506358,58.83719548,100002,3587,3558,4199.975,1.997,1.861,2.1432,0.993,0.9229,1.0298,200111,10.324941,7.5310736,10.493937,15.899936,12.010457,19.789413,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431185099264,,40,343.6141,60.8099
4.79E-04,1.63572E+18,Gaia DR2 2014636053227982976,2.01464E+18,622708661,2015.5,343.6525506,0.020063799,60.81002225,0.021034733,0.293848234,0.025621233,11.468934,-2.869072498,0.042395969,-1.644318558,0.038093027,-0.007615305,0.135458,-0.25454417,0.001842865,0.23679747,-0.07662735,-0.07521225,-0.29140168,0.12209406,-0.01093477,293,0,292,1,10.361434,612.58795,0.217304626,12.79983059,31,FALSE,17.532728,1.340597548,0.005524058,0.036692124,34,19,0.048222423,0,37,FALSE,320,81836.76947,90.57876275,903.48737,13.405994,35,19382.32787,119.9067703,161.64499,14.632874,35,97904.0904,318.6761379,307.22128,12.284918,1.4331751,0,2.3479557,1.2268791,1.1210766,,,0,,,,NOT_AVAILABLE,109.1617424,1.100607466,25.31010304,58.8229597,100001,4480.74,3817.75,5092.8896,1.677,1.4359,2.1671,0.8265,0.705,1.0441,200111,11.547516,8.9383955,15.9064455,48.425144,37.755394,59.094894,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636053227982976,,41,343.6535,60.8099
5.39E-04,1.63572E+18,Gaia DR2 2014636431185097600,2.01464E+18,50437834,2015.5,343.6129645,0.01546545,60.81448739,0.016411991,0.26493537,0.018830944,14.06915,-2.771046101,0.031753028,-1.576018347,0.030237976,0.02175341,0.14134938,-0.35238296,-0.04574907,0.21249157,-0.10390608,-0.20100068,-0.17825708,0.16614461,0.040692907,304,0,303,1,4.7972455,430.27582,0.122267076,3.650510709,31,FALSE,32.436962,1.377375961,0.004319551,0.051861573,35,19,0.040050533,0,38,FALSE,331,49895.57767,87.12919419,572.662,13.943211,33,13120.1548,77.74563198,168.75745,15.0565405,31,57183.48021,357.7977014,159.82071,12.868744,1.4090153,1,2.1877966,1.1133299,1.0744667,,,0,,,,NOT_AVAILABLE,109.1462939,1.113019422,25.29127116,58.84021159,100002,4065.1633,3525.25,4994.72,1.6082,1.4539,1.884,0.7953,0.7115,0.926,200111,13.522777,8.957763,17.982168,44.99233,36.132732,53.851925,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431185097600,,50,343.614,60.8143
5.13E-04,1.63572E+18,Gaia DR2 2014636431185094656,2.01464E+18,887535851,2015.5,343.6103899,0.030467262,60.81814436,0.032078822,0.1044594,0.03678332,2.8398578,-2.804603702,0.063078149,-1.747646124,0.059994146,0.07443219,0.09868298,-0.35387242,-0.1078882,0.19246861,-0.1503483,-0.18422905,-0.14777634,0.18566734,0.11568404,305,0,302,3,17.96752,983.9042,0.31673161,17.78703163,31,FALSE,7.1681867,1.380744374,0.008558491,0.04638678,35,19,0.06838935,0,38,FALSE,332,22832.10604,95.95757897,237.93958,14.792001,36,7523.225852,118.8375796,63.30679,15.6603775,37,27951.02652,407.8074361,68.539764,13.6459255,1.5537004,0,2.014452,0.86837673,1.1460752,,,0,,,,NOT_AVAILABLE,109.146754,1.116858402,25.29484576,58.84360699,102001,3955.78,3554,4280.19,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431185094656,,56,343.6114,60.818
5.17E-04,1.63572E+18,Gaia DR2 2014636809142218752,2.01464E+18,808544337,2015.5,343.6219958,0.02359939,60.81892679,0.025580506,0.270226544,0.027865638,9.697483,-2.815636308,0.050359023,-1.661808819,0.049777149,0.052904785,0.09191042,-0.30953598,-0.18795177,0.11260662,-0.24757622,-0.09120896,-0.09469877,0.16459435,-0.03478904,262,0,262,0,6.0410542,418.8065,0.184440051,5.53530814,31,FALSE,13.898222,1.364242471,0.006405854,-0.0395938,30,17,0.05632398,0,37,FALSE,290,20928.15902,36.80202787,568.66864,14.8865385,32,5429.552593,33.87286573,160.2921,16.014479,31,24251.06539,146.6755965,165.3381,13.800093,1.4182144,1,2.214386,1.1279402,1.0864458,,,0,,,,NOT_AVAILABLE,109.152191,1.11510222,25.30334637,58.83996157,100002,4136.61,3540,4880.46,1.9527,1.7986,2.3725,0.9887,0.8916,1.1359,200111,8.113335,5.8286366,11.078526,17.364878,12.939154,21.790602,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636809142218752,,58,343.623,60.81876
5.24E-04,1.63572E+18,Gaia DR2 2014636809142218496,2.01464E+18,137794360,2015.5,343.6316799,0.044715395,60.8230836,0.048297179,-0.268396609,0.059437846,-4.5155845,-1.731503221,0.100853628,-2.693558162,0.089188232,-0.04684925,0.055544686,-0.11349105,-0.048531163,0.31954363,-0.16048057,0.016810263,-0.31625634,0.14303714,-0.12678488,279,0,278,1,21.253155,1129.892,0.473746215,27.91234074,31,FALSE,3.484055,1.395003225,0.012314674,-0.039109312,32,18,0.099143386,0,38,FALSE,307,14768.71876,9.901808612,1491.5173,15.265009,27,4375.819357,13.62216369,321.22794,16.24874,24,16370.0744,35.5636044,460.30414,14.226793,1.4047186,1,2.021946,0.9837303,1.0382156,,,0,,,,NOT_AVAILABLE,109.1582511,1.116793274,25.31543318,58.83928619,110002,3969.6875,3686,4191.7666,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636809142218496,,62,343.6327,60.82292
3.93E-04,1.63572E+18,Gaia DR2 2014636671703465600,2.01464E+18,1288030894,2015.5,343.5670287,0.07063789,60.82471351,0.074241839,0.62150116,0.084817545,7.327507,-2.927210905,0.144560084,-1.55291821,0.137879956,0.021297246,0.15489195,-0.37139693,-0.02535451,0.20948616,-0.086513,-0.2208191,-0.18614082,0.16180909,0.019556016,296,296,293,3,60.596066,5558.8965,0.442278406,77.34460311,31,TRUE,4.409736,1.295674743,0.022172695,0.08237104,35,18,0.08088446,0,38,TRUE,318,1517398.659,1673.336739,906.8101,10.235617,35,91711.80504,548.1456918,167.31282,12.945325,38,2421329.898,6924.248828,349.68845,8.801785,1.6561513,1,4.1435394,2.7097082,1.4338312,-66.09750321,0.572088794,4,4000,3,0,NOT_AVAILABLE,109.1305773,1.131973558,25.27662274,58.86363737,100002,3285,3279.5,3344,1.189,1.0269,1.482,0.7673,0.6365,0.954,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636671703465600,,63,343.5678,60.8246
