dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20161220_oid,col1,col2
4.33E-04,1.63572E+18,Gaia DR2 2014636706059210624,2.01464E+18,1407949326,2015.5,343.5865858,0.040497073,60.83164745,0.043082907,0.24087339,0.049468294,4.869248,-2.292430563,0.086319769,-1.896700125,0.083280321,0.018625438,0.13917078,-0.27727598,-0.10529332,0.20915125,-0.16417429,-0.053112056,-0.16785434,0.14492226,-0.007820971,304,0,296,8,10.044642,605.723,0.340455453,8.636655611,31,FALSE,4.0097284,1.365831592,0.011818996,0.04808294,35,19,0.08527655,0,38,FALSE,324,6675.970691,8.639341064,772.7407,16.127079,13,1995.25325,29.01627547,68.763245,17.101393,13,8729.411285,121.7437607,71.70315,14.909457,1.6064577,0,2.1919355,0.97431374,1.2176218,,,0,,,,NOT_AVAILABLE,109.1421803,1.134065259,25.29895988,58.86128349,102001,3700.25,3429.6667,4416.603,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636706059210624,,34,343.5857,60.83168
3.84E-04,1.63572E+18,Gaia DR2 2014636706059216256,2.01464E+18,1451765043,2015.5,343.5882659,0.06047445,60.82955005,0.053929302,2.54106251,0.068524025,37.082798,-7.104638701,0.143700741,3.297854855,0.110717372,0.08493561,-0.018462982,-0.43170863,-0.15194921,0.18378636,-0.059366018,-0.09984751,0.1629431,0.32947487,0.34680596,262,0,262,0,1.9472458,302.9786,0.239876606,1.884350315,31,FALSE,2.6445153,1.389426059,0.015314682,0.030720925,30,17,0.14519008,0,35,FALSE,282,2897.445485,3.803262842,761.83154,17.033327,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1420046,1.131820537,25.29703596,58.85926364,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636706059216256,,36,343.5875,60.82964
5.26E-04,1.63572E+18,Gaia DR2 2014636706059215360,2.01464E+18,935216061,2015.5,343.5878965,0.07861396,60.82915081,0.085489856,0.713406246,0.098226371,7.262879,-3.201384805,0.191788997,-0.174895092,0.178191859,-0.026272746,0.19938347,-0.10245102,-0.05247732,0.17562933,-0.09855037,-0.014871036,0.028636772,0.17179619,-0.014355391,262,0,260,2,19.050793,970.9138,0.719553856,18.41838432,31,FALSE,1.1967154,1.416283448,0.023714532,0.0777169,30,16,0.17359388,0,36,FALSE,286,3201.964857,6.595291644,485.49252,16.924824,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,109.1416687,1.131539459,25.29623136,58.859127,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636706059215360,,36,343.5875,60.82964
1.09E-04,1.63572E+18,Gaia DR2 2014636740422976512,2.01464E+18,1429551161,2015.5,343.5528584,0.334470476,60.82874611,0.337454207,0.246367992,0.427367487,0.57647806,0.812603409,0.867709037,-0.658109203,0.708642377,0.007034727,-0.08624501,0.09695358,-0.08573265,0.103479534,-0.112868436,0.15520847,-0.35062197,0.08301963,0.13200691,206,0,205,1,7.129602,378.14374,2.15422497,7.382484671,31,FALSE,0.08949209,1.376110496,0.096111719,0.058200277,25,15,0.780898,0,28,FALSE,220,326.3270987,1.616613024,201.8585,19.404232,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1261156,1.138612422,25.27336167,58.87145598,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636740422976512,,38,343.553,60.82883
1.77E-04,1.63572E+18,Gaia DR2 2014636804844397824,2.01464E+18,1126235423,2015.5,343.63205,0.119050813,60.8274843,0.124941441,0.928444449,0.140403477,6.6126885,-2.634818661,0.241807693,-1.719247725,0.234028168,0.025504578,0.13745485,-0.36787075,-0.05119277,0.14402612,-0.10122295,-0.23469448,-0.19359827,0.17332259,0.037055388,308,308,294,14,91.691925,12840.349,0.781139204,234.4551502,31,TRUE,1.4664791,1.19730646,0.044095255,0.061800346,35,19,0.12845379,0,38,TRUE,321,1472024.311,20088.74109,73.276085,10.268579,36,9783.360198,699.8527408,13.97917,15.375168,37,2922781.188,90574.63418,32.269314,8.597429,1.9921985,1,6.7777386,5.1065893,1.6711493,,,0,,,,VARIABLE,109.1603267,1.120678118,25.32194211,58.84212455,100022,3281.25,3268,3306.75,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636804844397824,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=2014636804844397824,42,343.6321,60.82766
3.03E-04,1.63572E+18,Gaia DR2 2014636671699464320,2.01464E+18,406469517,2015.5,343.5611355,0.180999377,60.82540869,0.320932512,0.492666494,0.215024691,2.291209,-3.516635075,0.458382977,0.419272314,0.636949693,-0.1140171,-0.16086882,-0.3168741,-0.27120996,0.07843255,-0.47740132,0.728217,0.14119503,0.044768684,-0.3445253,168,0,168,0,7.6750193,343.45938,1.079101654,8.134589904,31,FALSE,0.39306864,1.298883168,0.049125781,0.05850566,19,10,0.64595395,0,21,FALSE,178,1015.900703,4.157068018,244.37914,18.171238,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1282936,1.133850633,25.27386477,58.86622635,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636671699464320,,45,343.5612,60.82571
5.12E-04,1.63572E+18,Gaia DR2 2014636431185300864,2.01464E+18,419082900,2015.5,343.6098487,0.630969883,60.81900626,0.674870535,-0.929638976,0.691778902,-1.3438383,5.77137769,1.589041899,-3.972652778,1.546456939,0.053474054,-0.055626154,-0.42624584,-0.16338807,0.2830649,-0.12048681,-0.34080693,0.1590756,0.04043443,-0.004010925,184,0,183,1,8.967162,405.30536,3.554708666,8.617393436,31,FALSE,0.03321562,1.506034387,0.162558108,0.08214302,22,13,1.4331497,0,25,TRUE,203,165.8600589,1.849802704,89.66365,20.139011,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1468913,1.117749293,25.29573011,58.84438364,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431185300864,,54,343.6108,60.81879
5.26E-04,1.63572E+18,Gaia DR2 2014636431181351424,2.01464E+18,866560210,2015.5,343.6099439,0.058227433,60.81847049,0.054588327,0.263908981,0.064695644,4.079239,-3.102506993,0.135061198,-1.510546823,0.121510905,0.44971442,0.3365096,-0.3851991,-0.104925476,0.24562527,-0.2002384,-0.14280696,0.004933545,0.3732124,0.58231986,190,0,189,1,4.7272778,289.4961,0.264728039,3.999633539,31,FALSE,4.9581375,1.389737496,0.014330039,0.121809445,22,13,0.15296134,0,37,FALSE,226,6381.723884,7.986698623,799.044,16.176022,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1467,1.117246662,25.29502687,58.84398762,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431181351424,,54,343.6108,60.81879
3.74E-04,1.63572E+18,Gaia DR2 2014636465542926464,2.01464E+18,261886666,2015.5,343.5823569,0.374896335,60.81520115,0.402715255,-0.325689138,0.434605308,-0.7493906,-2.18299355,0.896823409,-1.164183409,0.886657201,0.17343105,0.016385691,-0.31779444,-0.19613265,-0.016148472,-0.23306727,-0.40628684,0.12248185,0.28479674,0.30417088,226,0,223,3,2.6363943,277.03036,1.551069594,2.100803407,31,FALSE,0.07058221,1.28764563,0.108772833,0.07674369,26,15,0.92264444,0,30,FALSE,243,191.4718852,1.018399979,188.01247,19.983103,17,114.5563731,9.977325114,11.481672,20.20384,16,467.0341945,17.33933795,26.93495,18.088549,3.0374725,0,2.1152916,0.22073746,1.8945541,,,0,,,,NOT_AVAILABLE,109.1331636,1.120156213,25.27280804,58.85170238,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636465542926464,,61,343.582,60.81487
4.57E-04,1.63572E+18,Gaia DR2 2014636465544825856,2.01464E+18,215162464,2015.5,343.5663336,0.025188052,60.81419071,0.026624274,0.244690352,0.03068476,7.9743285,-2.703185713,0.052856407,-1.896914081,0.051044077,0.024155635,0.15448794,-0.30007997,-0.100846455,0.18342756,-0.16463366,-0.0999133,-0.19059491,0.15719812,-0.00585277,297,0,296,1,2.2620986,348.3028,0.102792151,1.06136267,31,FALSE,10.504893,1.380216655,0.007153271,0.027049959,34,19,0.05751583,0,37,FALSE,294,9679.465272,12.17532287,795.00684,15.723738,30,2779.8183,21.4554191,129.56253,16.741346,32,11358.8906,75.49479079,150.45926,14.62358,1.4606911,0,2.1177664,1.0176086,1.1001577,,,0,,,,NOT_AVAILABLE,109.1256882,1.122648829,25.26116751,58.85678413,100001,3594,3554,3973.673,1.9067,1.674,2.1446,0.933,0.8255,1.0723,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636465544825856,,62,343.5665,60.81464
2.28E-04,1.63572E+18,Gaia DR2 2014636465541062912,2.01464E+18,699201386,2015.5,343.5580443,0.877530258,60.81176852,0.811567607,1.414868644,1.160825825,1.2188467,-3.426654803,2.519454907,-4.59511899,1.739161554,0.2831605,0.040924054,0.18133147,0.11888336,0.36507985,-0.121236496,0.09205551,-0.4184507,0.25705397,0.39206895,144,0,134,10,6.3003483,257.9087,3.822312455,6.258346338,31,FALSE,0.025403632,1.173067956,0.227187579,0.1398034,16,10,2.3521774,0,19,FALSE,142,124.6916652,1.662274094,75.012695,20.448772,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,109.1209935,1.122229325,25.25243542,58.85813094,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636465541062912,,66,343.5576,60.81184
4.80E-04,1.63572E+18,Gaia DR2 2014636362461841536,2.01464E+18,1014120291,2015.5,343.5488686,0.431072143,60.81067358,0.328757014,-1.102478572,0.465623535,-2.3677466,-0.260477087,0.830316377,-1.783090066,0.656291562,0.2028203,0.35758242,-0.26693678,-0.08748498,0.19942059,-0.20653409,-0.08997408,-0.24907044,0.20778465,0.26742598,218,0,217,1,8.442148,436.59656,2.106151687,6.27539133,31,FALSE,0.07689132,1.538693002,0.102907426,0.17302288,26,17,0.781064,0,32,FALSE,247,251.4400315,1.213615617,207.18259,19.687279,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1164878,1.12319354,25.24503163,58.86069292,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636362461841536,,72,343.5494,60.81027
1.21E-04,1.63572E+18,Gaia DR2 2014636362461845120,2.01464E+18,1369743925,2015.5,343.5492111,0.179506944,60.81019201,0.135292225,0.265787046,0.185606246,1.4319941,-3.014384156,0.33195799,-1.838900242,0.263363161,0.09018115,0.06258087,-0.40199855,-0.19887093,0.14472009,-0.19568445,-0.093485266,-0.1489502,0.22265297,0.16740403,236,0,233,3,1.7643877,267.04904,0.638612142,2.158835579,31,FALSE,0.41162795,1.425552849,0.040655117,-0.006153036,27,16,0.31440288,0,33,FALSE,248,690.7186757,1.813085774,380.96304,18.590113,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1164283,1.122687305,25.2445627,58.86024458,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636362461845120,,72,343.5494,60.81027
3.28E-04,1.63572E+18,Gaia DR2 2014636362465610112,2.01464E+18,678726968,2015.5,343.5517014,0.386940562,60.80967648,0.453246725,-0.498685706,0.49277523,-1.0119942,-2.536074948,0.841440047,-3.570156735,0.854557563,-0.12651516,0.059641786,-0.104469225,-0.21847409,0.26006857,-0.27866232,0.07135629,-0.21291837,0.077219345,-0.11344144,254,0,253,1,45.585613,3275.022,4.168679579,126.4696558,31,FALSE,0.05168791,1.731248553,0.104297612,0.06848728,29,17,0.8000519,0,32,TRUE,273,850.459168,5.038868045,168.7798,18.364231,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.117297,1.121694042,25.24541288,58.85900054,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636362465610112,,75,343.5514,60.80997
3.14E-04,1.63572E+18,Gaia DR2 2014636362465609472,2.01464E+18,84238315,2015.5,343.5511897,0.203524583,60.81026656,0.204586254,0.094841091,0.263096503,0.36048025,-3.674327009,0.489203376,-1.448054721,0.396931032,0.020443102,-0.004969988,-0.055786304,-0.12611316,0.19256227,-0.20344162,-0.047329437,-0.2577753,0.2487917,0.19225483,259,0,259,0,3.248958,333.69006,0.877263157,2.012245222,31,FALSE,0.19340418,1.327777093,0.060514144,0.0682034,30,17,0.44726852,0,34,FALSE,287,393.4806556,0.970321717,405.51566,19.201057,4,178.3021109,28.31680488,6.296689,19.723497,6,656.3506798,51.01798797,12.865084,17.71908,2.1212041,0,2.0044174,0.52243996,1.4819775,,,0,,,,NOT_AVAILABLE,109.1173295,1.122333897,25.24592885,58.85958301,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636362465609472,,75,343.5514,60.80997
4.31E-04,1.63572E+18,Gaia DR2 2014636431182968704,2.01464E+18,1337112579,2015.5,343.5944127,0.055271904,60.80875748,0.058676899,0.605874391,0.066776124,9.073219,-2.672875613,0.113009935,-1.59414456,0.109355589,0.019685144,0.12373085,-0.3647654,-0.044021115,0.19004641,-0.09430476,-0.22048742,-0.17274511,0.16008866,0.028677855,300,300,291,9,47.105938,3535.8357,0.349943993,52.31004244,31,TRUE,7.1345444,1.273954123,0.018339712,0.075894736,34,18,0.0661378,0,37,FALSE,325,1406809.16,1963.225508,716.5805,10.317778,36,91187.96745,529.2180467,172.30699,12.951545,37,2250993.286,6946.978314,324.0248,8.880984,1.6648891,1,4.0705605,2.6337671,1.4367933,,,0,,,,NOT_AVAILABLE,109.1356528,1.111795986,25.27129488,58.84301478,100002,3286,3280,3326.6667,1.148,1.0453,1.4717,0.7615,0.6953,0.954,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014636431182968704,,76,343.595,60.80908
