912.929	62.372
378.511	80.378
456.443	80.825
109.914	85.912
815.994	117.371
220.584	131.352
484.691	140.549
695.374	157.535
153.99	165.488
784.82	175.825
781.547	180.768
788.708	198.362
179.532	202.524
771.853	202.644
825.869	234.987
269.681	236.097
684.95	245.74
873.821	261.519
414.113	262.993
750.243	268.829
496.389	291.13
324.653	300.338
158.739	301.477
706.717	313.651
658.322	324.605
754.651	332.045
767.646	345.965
907.9	334.212
619.866	345.074
542.245	359.463
883.586	371.853
767.367	378.945
624.204	381.045
831.821	387.228
660.307	393.382
457.269	405.731
896.59	412.6
903.414	413.442
925.287	419.586
185.359	424.09
329.594	424.78
683.893	433.804
722.712	447.357
877.158	443.908
626.155	457.542
383.237	450.049
671.141	465.61
785.1	462.272
401.818	479.183
688.283	470.646
623.973	470.184
21.06	473.756
800.413	476.78
808.54	481.321
663.391	482.809
683.25	487.764
522.607	487.578
483.655	509.305
20.74	496.85
704.273	497.396
769.15	511.632
568.654	506.418
495.237	512.586
695.834	514.556
476.126	525.2
642.246	527.63
60.698	529.128
225.149	532.117
460.708	544.746
701.842	533.898
823.313	542.236
66.995	539.13
59.07	553.641
719.59	562.601
248.147	565.013
654.528	566.19
437.574	574.587
110.19	583.22
752.55	578.533
402.004	582.455
431.907	581.875
676.66	597.987
399.848	598.62
695.815	606.811
775.911	606.7
761.986	617.072
679.342	609.877
528.888	612.666
471.452	617.226
515.61	621.338
68.823	623.695
427.321	625.846
916.882	630.498
633.558	634.284
775.877	634.222
714.728	635.603
860.925	639.431
123.646	642.269
375.61	643.697
381.894	650.072
503.528	651.92
227.343	657.957
515.534	665.031
880.182	666.446
567.465	669.678
779.764	672.64
426.677	687.267
427.78	696.911
778.985	702.839
591.709	706.237
875.105	713.258
481.134	719.353
470.977	719.845
304.021	724.346
433.498	730.519
496.517	733.042
33.98	734.071
748.505	734.66
441.321	737.405
758.985	738.977
764.576	744.62
666.218	746.199
602.834	750.617
714.453	753.898
852.386	759.477
340.557	767.582
884.87	777.377
223.057	779.676
267.191	782.599
690.944	791.483
614.881	793.387
834.842	803.341
809.199	803.566
750.078	805.892
799.1	814.682
92.584	826.449
797.499	830.563
116.417	844.477
312.125	846.42
512.718	847.533
213.81	849.238
417.743	854.944
214.594	865.238
755.479	867.634
797.015	871.51
211.2	888.58
373.117	895.981
542.234	902.253
364.278	909.917
664.879	913.399
496.633	918.875
505.405	920.25
370.9	924.03
363.677	934.35
658.501	369.614
758.446	349.816
613.901	750.14
498.321	524.385
784.122	177.419
