388.735	30.491
494.511	89.776
165.761	115.89
424.346	211.7
506.426	239.375
768.368	296.879
629.839	292.767
777.474	293.326
668.725	317.176
196.897	372.695
340.363	372.982
810.846	423.877
412.401	427.047
494.169	456.948
652.637	475.072
834.014	489.239
448.134	522.342
442.692	529.439
706.52	554.105
772.866	564.31
438.059	573.374
514.229	599.35
790.877	619.977
702.2	739.083
523.806	795.13
767.2	815.537
569.682	912.171
701.533	920.08
328.52	944.034
752.785	961.849
505.22	460.133
